kd 	 theta 	 phi
0	0.463648	(28.6217,0)	
----------------------------

33	-7.9334068825243717754114314288926834706217050552368164062500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
34	-2.0588678302796508366723227112515814951620995998382568359375000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
35	-3.2553558724663413928221422644071481045102700591087341308593750000000000000000000000000000000000000000e-04	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
36	7.4978998785238046287382474019977962598204612731933593750000000000000000000000000000000000000000000000e-04	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
37	-4.2809380197758716696254666089771490078419446945190429687500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
38	1.3901348367092209931672464051644055871292948722839355468750000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
39	-2.6627730947260334903869960498923319391906261444091796875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
40	2.3403747601437124847834070351382251828908920288085937500000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
41	7.5800810178428788821403117026420659385621547698974609375000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
42	-1.8128961865916108642249326976525480858981609344482421875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
43	-1.9502537702734676350324605209607398137450218200683593750000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
44	-1.0919407383416568357858977833529934287071228027343750000000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
45	-4.3164605934885970708880797985784738557413220405578613281250000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
46	-1.2941559431266513868763468053657561540603637695312500000000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
