kd 	 theta 	 phi
0	0	(25.6,0)	
----------------------------

1	2.839620419e-02	-5.120207440e-02
2	0.000000000e+00	0.000000000e+00
3	0.000000000e+00	0.000000000e+00
4	0.000000000e+00	0.000000000e+00
5	6.293655284e-02	4.165145240e-02
6	0.000000000e+00	0.000000000e+00
7	0.000000000e+00	0.000000000e+00
8	0.000000000e+00	0.000000000e+00
9	0.000000000e+00	0.000000000e+00
10	0.000000000e+00	0.000000000e+00
11	-5.754273559e-02	6.801611745e-02
12	0.000000000e+00	0.000000000e+00
13	0.000000000e+00	0.000000000e+00
14	0.000000000e+00	0.000000000e+00
15	0.000000000e+00	0.000000000e+00
16	-2.843647672e-02	5.128189751e-02
17	0.000000000e+00	0.000000000e+00
18	0.000000000e+00	0.000000000e+00
19	0.000000000e+00	0.000000000e+00
20	-6.323352088e-02	-4.183157986e-02
21	0.000000000e+00	0.000000000e+00
22	0.000000000e+00	0.000000000e+00
23	0.000000000e+00	0.000000000e+00
24	0.000000000e+00	0.000000000e+00
25	0.000000000e+00	0.000000000e+00
26	5.805050421e-02	-6.866724536e-02
27	0.000000000e+00	0.000000000e+00
28	0.000000000e+00	0.000000000e+00
29	0.000000000e+00	0.000000000e+00
30	0.000000000e+00	0.000000000e+00
31	0.000000000e+00	0.000000000e+00
32	-4.006398239e-03	-2.221599741e-03
33	0.000000000e+00	0.000000000e+00
34	0.000000000e+00	0.000000000e+00
35	0.000000000e+00	0.000000000e+00
36	5.660501687e-03	-8.556536780e-03
37	0.000000000e+00	0.000000000e+00
38	0.000000000e+00	0.000000000e+00
39	0.000000000e+00	0.000000000e+00
40	0.000000000e+00	0.000000000e+00
41	0.000000000e+00	0.000000000e+00
42	1.314060258e-02	1.110891519e-02
43	0.000000000e+00	0.000000000e+00
44	0.000000000e+00	0.000000000e+00
45	0.000000000e+00	0.000000000e+00
46	0.000000000e+00	0.000000000e+00
47	0.000000000e+00	0.000000000e+00
48	0.000000000e+00	0.000000000e+00
49	0.000000000e+00	0.000000000e+00
50	0.000000000e+00	0.000000000e+00
51	0.000000000e+00	0.000000000e+00
52	0.000000000e+00	0.000000000e+00
53	0.000000000e+00	0.000000000e+00
54	0.000000000e+00	0.000000000e+00
55	0.000000000e+00	0.000000000e+00
56	0.000000000e+00	0.000000000e+00
57	8.379510480e-19	4.189755240e-19
58	0.000000000e+00	0.000000000e+00
59	0.000000000e+00	0.000000000e+00
60	0.000000000e+00	0.000000000e+00
61	0.000000000e+00	0.000000000e+00
62	0.000000000e+00	0.000000000e+00
63	2.839620419e-02	-5.120207440e-02
64	0.000000000e+00	0.000000000e+00
65	0.000000000e+00	0.000000000e+00
66	0.000000000e+00	0.000000000e+00
67	6.293655284e-02	4.165145240e-02
68	0.000000000e+00	0.000000000e+00
69	0.000000000e+00	0.000000000e+00
70	0.000000000e+00	0.000000000e+00
71	0.000000000e+00	0.000000000e+00
72	0.000000000e+00	0.000000000e+00
73	-5.754273559e-02	6.801611745e-02
74	0.000000000e+00	0.000000000e+00
75	0.000000000e+00	0.000000000e+00
76	0.000000000e+00	0.000000000e+00
77	0.000000000e+00	0.000000000e+00
78	2.843647672e-02	-5.128189751e-02
79	0.000000000e+00	0.000000000e+00
80	0.000000000e+00	0.000000000e+00
81	0.000000000e+00	0.000000000e+00
82	6.323352088e-02	4.183157986e-02
83	0.000000000e+00	0.000000000e+00
84	0.000000000e+00	0.000000000e+00
85	0.000000000e+00	0.000000000e+00
86	0.000000000e+00	0.000000000e+00
87	0.000000000e+00	0.000000000e+00
88	-5.805050421e-02	6.866724536e-02
89	0.000000000e+00	0.000000000e+00
90	0.000000000e+00	0.000000000e+00
91	0.000000000e+00	0.000000000e+00
92	0.000000000e+00	0.000000000e+00
93	0.000000000e+00	0.000000000e+00
94	-6.347714081e-03	-4.200921388e-03
95	0.000000000e+00	0.000000000e+00
96	0.000000000e+00	0.000000000e+00
97	0.000000000e+00	0.000000000e+00
98	0.000000000e+00	0.000000000e+00
99	0.000000000e+00	0.000000000e+00
100	9.176454455e-03	-1.084666548e-02
101	0.000000000e+00	0.000000000e+00
102	0.000000000e+00	0.000000000e+00
103	0.000000000e+00	0.000000000e+00
104	0.000000000e+00	0.000000000e+00
105	0.000000000e+00	0.000000000e+00
106	0.000000000e+00	0.000000000e+00
107	0.000000000e+00	0.000000000e+00
108	0.000000000e+00	0.000000000e+00
