kd 	 theta 	 phi
0	2.35619	(18.1019,0)	
----------------------------

1	-4.1372096492350379781655078659241553395986557006835937500000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
2	1.6176057247786434362124552421846601646393537521362304687500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
3	-1.1438199772771592832576459386473288759589195251464843750000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
4	-4.5464177560826907198432422774203587323427200317382812500000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
5	-2.8002162270763884116542286051299015525728464126586914062500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
6	3.9947186437219291132993959081431967206299304962158203125000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
7	-3.4924030580126046163780273445809143595397472381591796875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
8	1.7462015290063019612443184769290382973849773406982421875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
9	2.1468712690742033921686982012033695355057716369628906250000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
10	3.2618179932734518711168192339755478315055370330810546875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
11	5.6850458290426970214825885818754613865166902542114257812500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
12	-1.9202200386364637330061100328748580068349838256835937500000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
13	1.3259411685419025817012084189627785235643386840820312500000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
14	-7.3202432552596854997695174915861571207642555236816406250000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
15	2.9884767947393918105514210026285581989213824272155761718750000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
16	3.3767138603507322602848006454223650507628917694091796875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
17	6.3069097956892875012080423857696587219834327697753906250000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
18	3.2261834941160798251313934770223568193614482879638671875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
19	-3.7465677745380586427526026227496913634240627288818359375000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
20	-1.1720905552594437434854590662780537968501448631286621093750000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
21	4.9726388968945559043710602509236196056008338928222656250000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
22	-5.4434485542367287702614220279428991489112377166748046875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
23	3.4247280426101298078656043344381032511591911315917968750000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
24	-1.2108242113246773033474745773219183320179581642150878906250000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
25	-6.9981319072138906990654394491002676659263670444488525390625000000000000000000000000000000000000000000e-04	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
26	-4.1845313996874654305369034545947215519845485687255859375000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
27	-1.0621673001357714166692502999467251356691122055053710937500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
28	-1.1661453228380561433774609270130895311012864112854003906250000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
29	2.3091962082224409304187506819516784162260591983795166015625000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
30	1.4779849972833974253161315459692559670656919479370117187500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
31	-3.5998641065496813327972969176471451646648347377777099609375000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
32	-1.6214501607244916764338782400045602116733789443969726562500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
33	2.0380237640978595553553631702925486024469137191772460937500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
34	-1.2070642521199674915277633147070446284487843513488769531250000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
35	3.8170723188668256517508403646843362366780638694763183593750000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
36	-1.8791215793315531323859346457538777031004428863525390625000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
37	-5.1477331058876529823464807122945785522460937500000000000000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
38	-6.9742747139904831543688601414032746106386184692382812500000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
39	-3.1280518210665811396076207984151551499962806701660156250000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
40	3.5035881308148809909486232072595157660543918609619140625000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
41	2.8367423464094702889592980454835924319922924041748046875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
42	-3.5265468813989099550187944487333879806101322174072265625000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
43	-4.9009047943518024154085921395562763791531324386596679687500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
44	4.0336427576095339186945665232997271232306957244873046875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
45	-4.8227675808532828594099584051946294493973255157470703125000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
46	3.4773488150045023248324582709756214171648025512695312500000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
47	-1.6609418546872745797715609228362154681235551834106445312500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
48	4.7947261345600731760607793319195479853078722953796386718750000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
49	-8.8672982668477409728957638890278758481144905090332031250000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
50	-2.5741892756026112099032587821056949906051158905029296875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
51	-3.8031395671482455533851663176392321474850177764892578125000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
52	-2.1091412169082602440228768614360888022929430007934570312500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
53	1.9077268276621199560860731025968561880290508270263671875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
54	2.5401285010475466857871040815552987623959779739379882812500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
55	-2.0016953632670659440906391068892844486981630325317382812500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
56	-2.4050964087917771350166873389753163792192935943603515625000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
57	3.5503505548640644506885877262902795337140560150146484375000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
58	4.2576603817143943847556286641520273406058549880981445312500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
59	-4.9418598406513178367127636647637700662016868591308593750000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
60	6.0579967977943301182808255589407053776085376739501953125000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
61	-4.2181566972918020652638659839794854633510112762451171875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
62	1.8877103073088860596406846070749452337622642517089843750000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
63	-5.0451180110225712222016269947744149249047040939331054687500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
64	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-4.5167981965439842062526309973691240884363651275634765625000000000000000000000000000000000000000000000e-02
65	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	3.1938586340274202624023303087597014382481575012207031250000000000000000000000000000000000000000000000e-02
66	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
67	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	2.9533304820358544789948851416738762054592370986938476562500000000000000000000000000000000000000000000e-02
68	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.4766652410179256782463141917105531319975852966308593750000000000000000000000000000000000000000000000e-02
