kd 	 theta 	 phi
17	-3.8883374888650115932766840799077354585092229733518827405891471471477416343986988067626953125000000000e-18	-2.0314639949094984755891753104746586772038372068621692179135607148054987192153930664062500000000000000e-18
18	-1.6971455067244418241090286869621195364743471145629882812500000000000000000000000000000000000000000000e-02	-8.8667457516387222782316968050508876331150531768798828125000000000000000000000000000000000000000000000e-03
19	1.3887272812087421449807107197504716841628838844594721196878950308928324375301599502563476562500000000e-18	-1.1990207822691415072516669397310215643885270357288960578479031227061568642966449260711669921875000000e-18
20	5.0713211436199234077859543390331964474171400070190429687500000000000000000000000000000000000000000000e-03	-4.3785554781271638496997766765161941293627023696899414062500000000000000000000000000000000000000000000e-03
21	1.6315057271651694651635670117854141691313613394374187372248830030230237753130495548248291015625000000e-18	4.7015052193578453354692788706037504711153914820217451092654314948049432132393121719360351562500000000e-18
22	6.2801713605718520808118832121635932708159089088439941406250000000000000000000000000000000000000000000e-03	1.8097551199831658080841023661378130782395601272583007812500000000000000000000000000000000000000000000e-02
23	-4.1024479527608260433277287352221511981797969485135160749855742778890999034047126770019531250000000000e-18	-7.2352387965012693795820300103793415831427571086389982646380758524173870682716369628906250000000000000e-18
24	-2.3687391081916409768526321499848563689738512039184570312500000000000000000000000000000000000000000000e-02	-4.1776015909828531635916704090050188824534416198730468750000000000000000000000000000000000000000000000e-02
25	3.7766485624111285901438606060764868743717670440673828125000000000000000000000000000000000000000000000e-02	-3.5209390125533757132103573894710280001163482666015625000000000000000000000000000000000000000000000000e-02
26	-3.9274292567593927666733734729573997030535302825600407761186261268449015915393829345703125000000000000e-18	4.9024167221538580393744896660418898788328531512380626528058158442036074120551347732543945312500000000e-18
27	-1.5117892832548617682020264396669517736881971359252929687500000000000000000000000000000000000000000000e-02	1.8870921862808955060675231152345077134668827056884765625000000000000000000000000000000000000000000000e-02
28	6.2584266807797712978887944286949851545254176443837455627583477024700187030248343944549560546875000000e-19	-3.4492179204922757055694958006900064976353924737839185335475100657731672981753945350646972656250000000e-18
29	1.9315470745644733405882442767165230179671198129653930664062500000000000000000000000000000000000000000e-03	-1.0645370032571998403225776996805507224053144454956054687500000000000000000000000000000000000000000000e-02
30	3.3985583963931137529800042996757416086333440703200333907196828420183010166510939598083496093750000000e-18	1.2810507595968929595083646076049286486974844741752602508833014383071713382378220558166503906250000000e-18
31	1.0133354901451964089065249652321654139086604118347167968750000000000000000000000000000000000000000000e-02	3.8196613033181889447498225109711711411364376544952392578125000000000000000000000000000000000000000000e-03
32	-7.1924813502190444782563174100768013843581771374108453642737259770001401193439960479736328125000000000e-18	9.7399269538417612495484459543735823177241614047788603389377293240158905973657965660095214843750000000e-19
33	-2.3976857796586873577959764247680141124874353408813476562500000000000000000000000000000000000000000000e-02	3.2469023157674727943222681147972252801991999149322509765625000000000000000000000000000000000000000000e-03
34	9.6143051729671246705851403745355401277520719809425130131241843400857760570943355560302734375000000000e-18	-2.7588087971221892786211855574253397705118741598987559468514341176614834694191813468933105468750000000e-18
35	4.9652034346038459444727664049423765391111373901367187500000000000000000000000000000000000000000000000e-02	-1.4247568252151669720984017430964740924537181854248046875000000000000000000000000000000000000000000000e-02
36	-2.8812919465193414375603353505539416801184415817260742187500000000000000000000000000000000000000000000e-02	-4.6617297280483138699480605282587930560111999511718750000000000000000000000000000000000000000000000000e-02
37	5.0877488883215812710954015484610410950070072551819355677338307941681705415248870849609375000000000000e-18	6.3013850123659291741864266524360614545625519746288849959325872873705520760267972946166992187500000000e-18
38	1.7714686526479971051539763493565260432660579681396484375000000000000000000000000000000000000000000000e-02	2.1940363533457851730190668604336678981781005859375000000000000000000000000000000000000000000000000000e-02
39	-4.7455473815566456096187543549181156672026062953099589253325163440422329585999250411987304687500000000e-18	-3.1698995363254305958457874540747310933810822123192583316120263248194532934576272964477539062500000000e-18
40	-1.2916778358355187825146082047922391211614012718200683593750000000000000000000000000000000000000000000e-02	-8.6280646755522698992946217799726582597941160202026367187500000000000000000000000000000000000000000000e-03
41	3.7419063493919571077365955864524441036970611390382289440648122536003938876092433929443359375000000000e-18	-1.0737337716027542493912996070334121685049220519409256431597743386419097078032791614532470703125000000e-18
42	9.4294728138366173952888971143693197518587112426757812500000000000000000000000000000000000000000000000e-03	-2.7057714606544764138207348480591463157907128334045410156250000000000000000000000000000000000000000000e-03
43	-2.4815665421282000304368866200325973912415166695670781099591906126988760661333799362182617187500000000e-18	5.4888350394388577873684090499348468709408436289260476564910717911516258027404546737670898437500000000e-18
44	-6.4078903761124999388654188692271418403834104537963867187500000000000000000000000000000000000000000000e-03	1.4173246063805241060085116089339862810447812080383300781250000000000000000000000000000000000000000000e-02
45	1.1585574064986569937303613705515309400401456250783273696502995164792082505300641059875488281250000000e-18	-9.3956989596678412039696203772868718310996309078385498037011558380982023663818836212158203125000000000e-18
46	3.4544274378855042637037620067985699279233813285827636718750000000000000000000000000000000000000000000e-03	-2.8014805397065873499018451298070431221276521682739257812500000000000000000000000000000000000000000000e-02
47	3.1775610229529776913581702086966048914359408794096028215946103667732813846669159829616546630859375000e-20	1.1632841117762752379963191034964355880882023277546073042332253066888370085507631301879882812500000000e-17
48	1.4980365875660322399522128566928813597769476473331451416015625000000000000000000000000000000000000000e-04	5.4842130444929679256027554856700589880347251892089843750000000000000000000000000000000000000000000000e-02
49	-5.4808241873855412240601481244084425270557403564453125000000000000000000000000000000000000000000000000e-02	1.7969329810977121425485947270317410584539175033569335937500000000000000000000000000000000000000000000e-02
50	8.9661810405972436518733186701727825038763867836070012296012521346710855141282081604003906250000000000e-18	-4.1139624721833350937306383341320879582019511117008635225911206134696840308606624603271484375000000000e-18
51	2.8717059871555896538586338806453568395227193832397460937500000000000000000000000000000000000000000000e-02	-1.3176279409048552784811114690910471836104989051818847656250000000000000000000000000000000000000000000e-02
52	-6.3250063827342323029947987836434537399133538494570318244658579942552023567259311676025390625000000000e-18	4.8373581538461264939921153380425557684650600801022721914046442748258414212614297866821289062500000000e-18
53	-1.5572336287074004315678088516960997367277741432189941406250000000000000000000000000000000000000000000e-02	1.1909706228651652237804370315643609501421451568603515625000000000000000000000000000000000000000000000e-02
54	2.2381130343127109612335919791262624527142364038877122428550237032141012605279684066772460937500000000e-18	-5.1528798664379781270453769373328369998557144949222815627498661683603131677955389022827148437500000000e-18
55	4.9739828156124153354933348225586087210103869438171386718750000000000000000000000000000000000000000000e-03	-1.1451761154882144841393731837797531625255942344665527343750000000000000000000000000000000000000000000e-02
56	2.3078394898353571136710853804914578384079223351168889954987406554209883324801921844482421875000000000e-18	5.2436057363116241877824364894643197676148196884320790145395108083903323858976364135742187500000000000e-18
57	5.0365219475310817748292535611653875093907117843627929687500000000000000000000000000000000000000000000e-03	1.1443402147961963949418517927369975950568914413452148437500000000000000000000000000000000000000000000e-02
58	-6.7706198145893470910020897620769579997904660851085981848607175948018266353756189346313476562500000000e-18	-5.1453573626274479708887309078884548398299436766764776429727845652450923807919025421142578125000000000e-18
59	-1.5637328859440587092155539039595169015228748321533203125000000000000000000000000000000000000000000000e-02	-1.1883645424215836042258764848611463094130158424377441406250000000000000000000000000000000000000000000e-02
60	1.0576874629477423308113216058150687394381101042708983456241966791822051163762807846069335937500000000e-17	4.8232446856756454511133375890140212856151667131731318460818869198192260228097438812255859375000000000e-18
61	2.8788911863789304335092822384467581287026405334472656250000000000000000000000000000000000000000000000e-02	1.3128260570132731926973335134789522271603345870971679687500000000000000000000000000000000000000000000e-02
62	-1.2579574233825435900105811476560277316212166088789728424224279024201678112149238586425781250000000000e-17	-4.0959712597818900370356640799427263280325680862769752166308023788587888702750205993652343750000000000e-18
63	-5.4906159633985873735895211211754940450191497802734375000000000000000000000000000000000000000000000000e-02	-1.7877715705280482205719039257019176147878170013427734375000000000000000000000000000000000000000000000e-02
64	-1.7412320096983528466683905001881135170056580738505479580280344009679538430646061897277832031250000000e-18	3.1401105821172750258114578399868573155567799695350207633826045139358029700815677642822265625000000000e-18
65	-2.0107625521644623828310116664397355634719133377075195312500000000000000000000000000000000000000000000e-02	3.6261777482890375501334290220256661996245384216308593750000000000000000000000000000000000000000000000e-02
66	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
67	3.8719364473525202691794276898639591777782480050374910862664989963377593085169792175292968750000000000e-18	2.5614455189490157936363567186580172824110431271043370957118945341335347620770335197448730468750000000e-18
68	3.1616760441037485007687024562983424402773380279541015625000000000000000000000000000000000000000000000e-02	2.0915789930063054952169565581243659835308790206909179687500000000000000000000000000000000000000000000e-02
69	-4.7421343062491693064163486549144968397817139671879694412526262681240041274577379226684570312500000000e-18	-3.1371172626817746201324424291802091870152761336374650641412031859545095358043909072875976562500000000e-18
70	-3.1616760441037471129899216748526669107377529144287109375000000000000000000000000000000000000000000000e-02	-2.0915789930063048013275661674015282187610864639282226562500000000000000000000000000000000000000000000e-02
71	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
72	3.4416958684531110760601306801214266964853948964028242107904276281260536052286624908447265625000000000e-18	-4.0711407744099914547313611887101770387046651722710768200874653643950296100229024887084960937500000000e-18
73	2.2946476577096096977070871503201487939804792404174804687500000000000000000000000000000000000000000000e-02	-2.7143111998459965028551721388794248923659324645996093750000000000000000000000000000000000000000000000e-02
74	-5.3318523124919060766142179277001952903799428984843878503996350559646089095622301101684570312500000000e-18	6.3069841677423434048167390841049335626135739066625528204124151443465962074697017669677734375000000000e-18
75	-2.5136605673078932232655802181398030370473861694335937500000000000000000000000000000000000000000000000e-02	2.9733789444891304404317011744751653168350458145141601562500000000000000000000000000000000000000000000e-02
76	4.4432102604099228860698149054250079089033846330267143315273514758700912352651357650756835937500000000e-18	-5.2558201397852869410525936583151191912358219561897214322510052397774416022002696990966796875000000000e-18
77	2.2946476577096093507623919549587299115955829620361328125000000000000000000000000000000000000000000000e-02	-2.7143111998459961559104769435180060099810361862182617187500000000000000000000000000000000000000000000e-02
78	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
79	-3.8283306427726299698974729955330940503685866138855811713348487046459922567009925842285156250000000000e-18	-4.4340409138232682329529292509043730010388988993020372569864306910858431365340948104858398437500000000e-18
80	-2.2104647315564995846415285996044985949993133544921875000000000000000000000000000000000000000000000000e-02	-2.5601997248561578907066760280031303409487009048461914062500000000000000000000000000000000000000000000e-02
81	6.5113783825528472781312076851757420174317560180275721304354874519049189984798431396484375000000000000e-18	7.5415947178255351558189455508421222976124821059016288538057182222473784349858760833740234375000000000e-18
82	2.5064314121047058525615369717343128286302089691162109375000000000000000000000000000000000000000000000e-02	2.9029936194108790781243101264408323913812637329101562500000000000000000000000000000000000000000000000e-02
83	-6.8635954653500598278146752126651779905401054472245583187861583951416832860559225082397460937500000000e-18	-7.9495388327411797220808951177182429678888389836476612015925269361105165444314479827880859375000000000e-18
84	-2.5064314121047086281190985346256638877093791961669921875000000000000000000000000000000000000000000000e-02	-2.9029936194108808128477861032479268033057451248168945312500000000000000000000000000000000000000000000e-02
85	5.0644054086522138648825146396750515936547639838250650656803486526769120246171951293945312500000000000e-18	5.8656847805309712742778613696143120832155902819428708316884524265333311632275581359863281250000000000e-18
86	2.2104647315564992376968334042430797126144170761108398437500000000000000000000000000000000000000000000e-02	2.5601997248561585845960664187259681057184934616088867187500000000000000000000000000000000000000000000e-02
87	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
88	-5.4764433260517445559246338785201581582468498797522382659508366486988961696624755859375000000000000000e-18	3.1051944992107117674089644413584603569879461723465775488395301806576753733679652214050292968750000000e-18
89	-2.8282496470344153233211770270827400963753461837768554687500000000000000000000000000000000000000000000e-02	1.6036439571260021480503255020266806241124868392944335937500000000000000000000000000000000000000000000e-02
90	9.7965596415813976634414249028078605278143726459009511808861958570560091175138950347900390625000000000e-18	-5.5547407868748553663404770556689139967217547261713484624268133416080672759562730789184570312500000000e-18
91	3.2657813901015672608529882836592150852084159851074218750000000000000000000000000000000000000000000000e-02	-1.8517285406620277027345267129021522123366594314575195312500000000000000000000000000000000000000000000e-02
92	-1.1337314780995798530627131897197045426715782268773085456059490638835995923727750778198242187500000000e-17	6.4283633368939202669133361370900148812755411338668975335108868307543161790817975997924804687500000000e-18
93	-3.3804048924754331872932766600570175796747207641601562500000000000000000000000000000000000000000000000e-02	1.9167211367432147178790913244483817834407091140747070312500000000000000000000000000000000000000000000e-02
94	1.0581493795596076985125103893609314457166885778383567939808784785782336257398128509521484375000000000e-17	-5.9998057811009930708492233331713111930744272278447602742001976139363250695168972015380859375000000000e-18
95	3.2657813901015651791848171114907017908990383148193359375000000000000000000000000000000000000000000000e-02	-1.8517285406620252741216603453722200356423854827880859375000000000000000000000000000000000000000000000e-02
96	-7.3474197311860470920231020447643835622740139334693222628036579635590896941721439361572265625000000000e-18	4.1660555901561401766043967206865883583567562351793883701489562554343137890100479125976562500000000000e-18
97	-2.8282496470344156702658722224441589787602424621582031250000000000000000000000000000000000000000000000e-02	1.6036439571260021480503255020266806241124868392944335937500000000000000000000000000000000000000000000e-02
98	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
99	1.8418314276333692755526780871330472571244068494755122961104021328537783119827508926391601562500000000e-18	6.4186867320782407000047594863887796586513626941365110584181152830751670990139245986938476562500000000e-18
100	8.6831719258679725126359727482849848456680774688720703125000000000000000000000000000000000000000000000e-03	3.0260402551898161332966097347707545850425958633422851562500000000000000000000000000000000000000000000e-02
101	-3.4007066483997641507554308155008782804651818546659699724066250325904547935351729393005371093750000000e-18	-1.1851285799711567439178785815303771163884298113868655255576101126280263997614383697509765625000000000e-17
102	-1.0139760264391797783822823930677259340882301330566406250000000000000000000000000000000000000000000000e-02	-3.5336537154833057294833764672148390673100948333740234375000000000000000000000000000000000000000000000e-02
103	4.1392083173029759446899372947897622936566736843826130876067281860741786658763885498046875000000000000e-18	1.4424925706539281847941484100686276788509167730875475121887774321294273249804973602294921875000000000e-17
104	1.0688245787849732365559773938912258017808198928833007812500000000000000000000000000000000000000000000e-02	3.7247980677479496092185939914998016320168972015380859375000000000000000000000000000000000000000000000e-02
105	-4.2414263837454064121221255114675357440402444350797429850619124636068590916693210601806640625000000000e-18	-1.4781150351753295768594722590039668613481429031435328280696950287165236659348011016845703125000000000e-17
106	-1.0688245787849761855858865544632863020524382591247558593750000000000000000000000000000000000000000000e-02	-3.7247980677479537725549363358368282206356525421142578125000000000000000000000000000000000000000000000e-02
107	3.7252874855726774257745702594375765974215938751792388805572642240804270841181278228759765625000000000e-18	1.2982433135885346575725140345589709863659422245255395389484931456536287441849708557128906250000000000e-17
108	1.0139760264391731864330736812007671687752008438110351562500000000000000000000000000000000000000000000e-02	3.5336537154832987905894725599864614196121692657470703125000000000000000000000000000000000000000000000e-02
109	-2.4938515421598268127757226048990083722904469165637664218593272380530834197998046875000000000000000000e-18	-8.6909429197884809398383629861430132531096604019734547241782252058328595012426376342773437500000000000e-18
110	-8.6831719258679777168064006787062680814415216445922851562500000000000000000000000000000000000000000000e-03	-3.0260402551898168271860001254935923498123884201049804687500000000000000000000000000000000000000000000e-02
111	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
112	7.0239951360859832676688210897266021729644779956060023085040455725902575068175792694091796875000000000e-18	-1.9186347465674473197613005812058957004926819272790937983934334010172051421250216662883758544921875000e-20
113	3.0657682926443389354043134176208695862442255020141601562500000000000000000000000000000000000000000000e-02	-8.3742791064476170947300515123856712307315319776535034179687500000000000000000000000000000000000000000e-05
114	-1.3253665669861397092803120487052501901287548437009117252571854805864859372377395629882812500000000000e-17	3.6202962816617277037631742406250042551175036641210493041156959215243205107981339097023010253906250000e-20
115	-3.6074797726955799836989768891726271249353885650634765625000000000000000000000000000000000000000000000e-02	9.8539875175497935273424832125499506219057366251945495605468750000000000000000000000000000000000000000e-05
116	1.6650543986266895575499885873474333712255668479233078338452855859941337257623672485351562500000000000e-17	-4.5481683318903177958276895524043220298983765350245059267374203582079417174099944531917572021484375000e-20
117	3.8455863588853639312148402495949994772672653198242187500000000000000000000000000000000000000000000000e-02	-1.0504385988505376275936598062799021136015653610229492187500000000000000000000000000000000000000000000e-04
118	-1.7944632631566470940943327836606369102440209292183802280984394883489585481584072113037109375000000000e-17	4.9016542600417862609090149754948446560500159426726721092863747752943481827969662845134735107421875000e-20
119	-3.9161534624626195832952646469493629410862922668457031250000000000000000000000000000000000000000000000e-02	1.0697143093634868787466379869144361691724043339490890502929687500000000000000000000000000000000000000e-04
120	1.7303752894724822159741894375947538922599705583623211357924276398989604786038398742675781250000000000e-17	-4.7265951793264971213279449814364290470198812141588577727738251788025536370696499943733215332031250000e-20
121	3.8455863588853604617678882959808106534183025360107421875000000000000000000000000000000000000000000000e-02	-1.0504385988504109114647505629491774925554636865854263305664062500000000000000000000000000000000000000e-04
122	-1.4652478707914895100274000100155130099371831532066405567871214543629321269690990447998046875000000000e-17	4.0023881320651345637813301482034380617571860142432020428227001929144535097293555736541748046875000000e-20
123	-3.6074797726955890042610519685695180669426918029785156250000000000000000000000000000000000000000000000e-02	9.8539875175554286681339766218457043578382581472396850585937500000000000000000000000000000000000000000e-05
124	9.5720918726776705423224019857978654460998269780337352474752776743116555735468864440917968750000000000e-18	-2.6146584256447905308296830845164560174087250317227717913513146408277521004492882639169692993164062500e-20
125	3.0657682926443389354043134176208695862442255020141601562500000000000000000000000000000000000000000000e-02	-8.3742791064486606393210688104034034040523692965507507324218750000000000000000000000000000000000000000e-05
126	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
127	1.4029614905489023626796109142246429046868474268923367327677187432755090412683784961700439453125000000e-18	-2.1207469334413895228935347018734279663261406073736063671031359945118310861289501190185546875000000000e-18
128	2.8396204190211181417335950527558452449738979339599609375000000000000000000000000000000000000000000000e-02	-5.1202074400865167647101117154306848533451557159423828125000000000000000000000000000000000000000000000e-02
129	-1.4029614905489023626796109142246429046868474268923367327677187432755090412683784961700439453125000000e-18	2.1207469334413895228935347018734279663261406073736063671031359945118310861289501190185546875000000000e-18
130	-2.5127626386349066324741443301651773684219183708116488948358657751214195741340517997741699218750000000e-18	-2.1242608082120243498534743320769952204678553840308790484625589556344493757933378219604492187500000000e-18
131	-4.4502863294748062905625829444034025073051452636718750000000000000000000000000000000000000000000000000e-02	-2.9452024438430094571694795035909919533878564834594726562500000000000000000000000000000000000000000000e-02
132	6.5015920730232618240473290290823543120063382208192754446729466621945903170853853225708007812500000000e-18	4.6794182917406302527177525457386217949019269349904704552445267040639009792357683181762695312500000000e-18
133	4.4502863294748069844519733351262402720749378204345703125000000000000000000000000000000000000000000000e-02	2.9452024438430091102247843082295730710029602050781250000000000000000000000000000000000000000000000000e-02
134	-2.5127626386349066324741443301651773684219183708116488948358657751214195741340517997741699218750000000e-18	-2.1242608082120243498534743320769952204678553840308790484625589556344493757933378219604492187500000000e-18
135	-2.8621611026066370500691934303277874228292436917535281754032538970022869762033224105834960937500000000e-18	2.4711768038723198076255669585065328595167054352249548163089620800292323110625147819519042968750000000e-18
136	-3.2167367096274893101259806371672311797738075256347656250000000000000000000000000000000000000000000000e-02	3.8022165544214718557736176762773538939654827117919921875000000000000000000000000000000000000000000000e-02
137	7.1999684943528954762761279433643575531881954202104850759624810052628163248300552368164062500000000000e-18	-7.8040622038623454835223951238839082485785630344623554910388207872529164887964725494384765625000000000e-18
138	3.5237585148358431530457579583526239730417728424072265625000000000000000000000000000000000000000000000e-02	-4.1651195507524184369341213596271700225770473480224609375000000000000000000000000000000000000000000000e-02
139	-7.1999684943528954762761279433643575531881954202104850759624810052628163248300552368164062500000000000e-18	7.8040622038623454835223951238839082485785630344623554910388207872529164887964725494384765625000000000e-18
140	-3.2167367096274906979047614186129067093133926391601562500000000000000000000000000000000000000000000000e-02	3.8022165544214746313311792391687049530446529388427734375000000000000000000000000000000000000000000000e-02
141	2.8621611026066378204411711852221286452204207257244555906439131831575650721788406372070312500000000000e-18	-2.4711768038723205779975447134008740819078824691958822315496213661845104070380330085754394531250000000e-18
142	2.0512239763804134068498532450582462102854869912422217451131167820221889996901154518127441406250000000e-18	3.6176193982506346897910150051896707915713785543194991323190379262086935341358184814453125000000000000e-18
143	3.0759010552889508305351995431919931434094905853271484375000000000000000000000000000000000000000000000e-02	3.5670412005643865882564824687506188638508319854736328125000000000000000000000000000000000000000000000e-02
144	-7.5910455952608592330642441846128526419607580318993714230124680852895835414528846740722656250000000000e-18	-9.7396320929929295011323632260725345980053181926512986810173799767653690651059150695800781250000000000e-18
145	-3.4877439641724426733215835838564089499413967132568359375000000000000000000000000000000000000000000000e-02	-4.0446445427205594824737744374942849390208721160888671875000000000000000000000000000000000000000000000e-02
146	9.1116612451406891081665839288477919369856400572983690100414833068498410284519195556640625000000000000e-18	1.1454991953877769948274331835950829649106090858971720297665441989920509513467550277709960937500000000e-17
147	3.4877439641724426733215835838564089499413967132568359375000000000000000000000000000000000000000000000e-02	4.0446445427205587885843840467714471742510795593261718750000000000000000000000000000000000000000000000e-02
148	-7.5910455952608576923202886748241701971784039639575165925311495129790273495018482208251953125000000000e-18	-9.7396320929929295011323632260725345980053181926512986810173799767653690651059150695800781250000000000e-18
149	-3.0759010552889490958117235663848987314850091934204101562500000000000000000000000000000000000000000000e-02	-3.5670412005643852004777016873049433343112468719482421875000000000000000000000000000000000000000000000e-02
150	2.0512239763804130216638643676110755990898984742567580374927871389445499517023563385009765625000000000e-18	3.6176193982506339194190372502953295691802015203485717170783786400534154381603002548217773437500000000e-18
151	4.2996479846364734689175483540016160972475751856269800960097526854042371269315481185913085937500000000e-18	-1.2337768014579283284769992605912555602583357627240992666906027608320073341019451618194580078125000000e-18
152	3.9094750629135539832237355994948302395641803741455078125000000000000000000000000000000000000000000000e-02	-2.2117824178576463850509625785889511462301015853881835937500000000000000000000000000000000000000000000e-02
153	-1.2232591344140051127375448676788896670077953412060067089894843661568302195519208908081054687500000000e-17	6.0270866118914273295608638723746486710744620657483582026880952753344899974763393402099609375000000000e-18
154	-4.5142729599265386808415456698639900423586368560791015625000000000000000000000000000000000000000000000e-02	2.5539463486779864775932935572200221940875053405761718750000000000000000000000000000000000000000000000e-02
155	1.5504248912316190863307416179955945242453676217618194210778881370060844346880912780761718750000000000e-17	-7.9443034532378501044052146312563923614652423377605061638462302653351798653602600097656250000000000000e-18
156	4.6727164426736592095501521271216915920376777648925781250000000000000000000000000000000000000000000000e-02	-2.6435856234462578456811954197291925083845853805541992187500000000000000000000000000000000000000000000e-02
157	-1.5504248912316190863307416179955945242453676217618194210778881370060844346880912780761718750000000000e-17	7.9443034532378501044052146312563923614652423377605061638462302653351798653602600097656250000000000000e-18
158	-4.5142729599265414563991072327553411014378070831298828125000000000000000000000000000000000000000000000e-02	2.5539463486779892531508551201113732531666755676269531250000000000000000000000000000000000000000000000e-02
159	1.2232591344140048045887537657211531780513245276176357428932206516947189811617136001586914062500000000e-17	-6.0270866118914250184449306076916250039009309638355759569661174168686557095497846603393554687500000000e-18
160	3.9094750629135498198873932551578036509454250335693359375000000000000000000000000000000000000000000000e-02	-2.2117824178576429156040106249747623223811388015747070312500000000000000000000000000000000000000000000e-02
161	-4.2996479846364726985455705991072748748563981516560526807690933992489590309560298919677734375000000000e-18	1.2337768014579281358840048218676702546605415042313674128804379392931878101080656051635742187500000000e-18
162	-1.2972338554651570936686412001140494884832232117020366102006639907884277818084228783845901489257812500e-20	-4.7490874995643773330119099195819376792116710674172136430470914092438761144876480102539062500000000000e-18
163	-1.1823982202530787521954636076770839281380176544189453125000000000000000000000000000000000000000000000e-02	-4.1420637920341646376343192059721332043409347534179687500000000000000000000000000000000000000000000000e-02
164	3.0967701372789771588546998831087734223464223114717381452054567603227042127400636672973632812500000000e-18	1.4322178835589670180982535690198149081455318483999464285183478295948589220643043518066406250000000000e-17
165	1.3807436490682280585962082852802268462255597114562988281250000000000000000000000000000000000000000000e-02	4.8368884331224042127939100055300514213740825653076171875000000000000000000000000000000000000000000000e-02
166	-4.5178747229345514003997343710595473881326527155598976603911864913243334740400314331054687500000000000e-18	-1.8997780638915438149924493171076299222402209798763600412385699200967792421579360961914062500000000000e-17
167	-1.4554315986226095541722358461811381857842206954956054687500000000000000000000000000000000000000000000e-02	-5.0985280789299411430270936307351803407073020935058593750000000000000000000000000000000000000000000000e-02
168	4.9590516591272328523302545737851400536409153004110614282318181267328327521681785583496093750000000000e-18	2.0466843679068706770698145022418611814786713458966596612675914457213366404175758361816406250000000000e-17
