kd 	 theta 	 phi
3.14159	1.10715	(28.6217,0)	
----------------------------

1	-1.0363613744041792405492508066799928201362490653991699218750000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
2	6.4881662310833018714184561304136877879500389099121093750000000000000000000000000000000000000000000000e-03	-7.9457120072321101272029313240696459928702126050163918359603432151061497279442846775054931640625000000e-19
3	-9.1756526789291328188857832515168411191552877426147460937500000000000000000000000000000000000000000000e-03	2.2473867366676794659565156073782473871274736480139989566739977533416094956919550895690917968750000000e-18
4	-3.3709111301017745387920143684823415242135524749755859375000000000000000000000000000000000000000000000e-02	-4.1281755256893244591597932037634582770776490648475740008471746023133164271712303161621093750000000000e-18
5	-6.5436318307807985958368668377715948736295104026794433593750000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
6	1.3761687061696578279756941753930732375010848045349121093750000000000000000000000000000000000000000000e-02	-1.6853206010974255393009875764441205787205328177059916391899996312986331759020686149597167968750000000e-18
7	-2.0621847639456156869863789893315697554498910903930664062500000000000000000000000000000000000000000000e-02	5.0508959408328777996094386377891685134362766314286563584801115212030708789825439453125000000000000000e-18
8	2.0621847639456146461522934032473131082952022552490234375000000000000000000000000000000000000000000000e-02	-7.5763439112493105364383359175290229910249986753755652157948929925623815506696701049804687500000000000e-18
9	1.6654313218439093652323279570737213362008333206176757812500000000000000000000000000000000000000000000e-02	4.0791302749917786824197014450607142890868407443462524686328407597102341242134571075439453125000000000e-18
10	7.0560877716999217956761469849880086258053779602050781250000000000000000000000000000000000000000000000e-03	8.6412153041150857694813829614166002376094145044548781690874061922613691422156989574432373046875000000e-19
11	-8.4377138017805459330178408094980113673955202102661132812500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
12	3.3017352691120148769354791795649362029507756233215332031250000000000000000000000000000000000000000000e-03	-4.0434595289499549505674002866542594079252143523761056816134829006159634445793926715850830078125000000e-19
13	8.4377138017805476677413167863051057793200016021728515625000000000000000000000000000000000000000000000e-03	-2.0666438398943979978604143934035182174793212474359516833688488191000942606478929519653320312500000000e-18
14	-1.9626306086565098452112465565733145922422409057617187500000000000000000000000000000000000000000000000e-02	7.2105878783994492451812121953762748596504793984667339157290655293763848021626472473144531250000000000e-18
15	1.6024811815921420621311455079194274730980396270751953125000000000000000000000000000000000000000000000e-02	-7.8498937989227402366110828478553503626081711585832541289153851948867668397724628448486328125000000000e-18
16	3.0507684136443401906602090889464307110756635665893554687500000000000000000000000000000000000000000000e-02	1.1208341318128165736140415374038735981163602473044838686577762132401403505355119705200195312500000000e-17
17	2.6783800938931151547350850705697666853666305541992187500000000000000000000000000000000000000000000000e-02	6.5601392177723819001507659503375784157653281631272183110903384317680320236831903457641601562500000000e-18
18	-5.9593746637928018961005705023126211017370223999023437500000000000000000000000000000000000000000000000e-03	-7.2981291069336879422754427233748053782558264952813761004823955858000772423110902309417724609375000000e-19
19	-1.4062932520845807665699211952414771076291799545288085937500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
20	9.4225986839427192109930331298528471961617469787597656250000000000000000000000000000000000000000000000e-03	-1.1539355317940508624234578825318242864932376933747399869178984488371497718617320060729980468750000000e-18
21	1.6954967342687899799907880193927667278330773115158081054687500000000000000000000000000000000000000000e-03	-4.1527692971741243699433540924091383053040193476073945258453257167730043875053524971008300781250000000e-19
22	-1.4704472374370620990635671887503121979534626007080078125000000000000000000000000000000000000000000000e-02	5.4023355079270973593030370156521172070154394329597521279273664163156354334205389022827148437500000000e-18
23	2.2297938231333813002832400229635823052376508712768554687500000000000000000000000000000000000000000000e-02	-1.0922839473035338471361572085229748173292635047247622903654473702772520482540130615234375000000000000e-17
24	-1.5767023329854908814118275017790438141673803329467773437500000000000000000000000000000000000000000000e-02	9.6545173264942320818407456120627313612596345863145833043894583624933147802948951721191406250000000000e-18
25	-2.3340046004044039118507924968071165494620800018310546875000000000000000000000000000000000000000000000e-02	-1.1433325052321799640071430414114521025832463882855680875616499747593479696661233901977539062500000000e-17
26	-2.2934705369461415996878983492024417500942945480346679687500000000000000000000000000000000000000000000e-02	-8.4260740560295612425462306466430273260827621290025048195193591027418733574450016021728515625000000000e-18
27	2.3587149261531620107745776948604543576948344707489013671875000000000000000000000000000000000000000000e-03	5.7771853688291028081291669044960166042644952893352419676098463696689577773213386535644531250000000000e-19
28	1.3241358318843305871825855035694985417649149894714355468750000000000000000000000000000000000000000000e-02	1.6215987081534630561930338173910292831149410563455954582823270726521514006890356540679931640625000000e-18
29	-6.3239364639197078246657390820928412722423672676086425781250000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
30	-7.8249692101646332875741762791221844963729381561279296875000000000000000000000000000000000000000000000e-03	9.5828234966547094204408146990999673908990405458063668170387572331492265220731496810913085937500000000e-19
31	1.5468890258481233709875191095761692849919199943542480468750000000000000000000000000000000000000000000e-02	-3.7887853882821437278796792043080485073931625266806938467922805102716665714979171752929687500000000000e-18
32	-2.8888240088808551583876571555720147443935275077819824218750000000000000000000000000000000000000000000e-03	1.0613367227327880946649244972787124254289104668255911724517037697523846873082220554351806640625000000e-18
33	-2.2114073006644627272798686590249417349696159362792968750000000000000000000000000000000000000000000000e-02	1.0832771489479289420448814248764778762018822974837889416832581446215044707059860229492187500000000000e-17
34	3.2941885284474392570075451658340170979499816894531250000000000000000000000000000000000000000000000000e-02	-2.0171087185755429177651333108037209036438926150328933284416876858813338913023471832275390625000000000e-17
35	-2.0834277583784557158486094863292237278074026107788085937500000000000000000000000000000000000000000000e-02	1.5308778813317523558968955064089517837104843716125070207656477805358008481562137603759765625000000000e-17
36	-2.0004588848778894621949220322676410432904958724975585937500000000000000000000000000000000000000000000e-02	-1.2249277850957954564577213296336758698885760664122786256502450896732625551521778106689453125000000000e-17
37	-2.7338889101881050369691195101040648296475410461425781250000000000000000000000000000000000000000000000e-02	-1.3392193212345237034099329461065930954030731654582492273775073954311665147542953491210937500000000000e-17
38	-9.6934459097301559765691436609813536051660776138305664062500000000000000000000000000000000000000000000e-03	-3.5613142518177104472959383123339490515965019261520295434930716282906359992921352386474609375000000000e-18
39	1.3487091050480433732094986964966665254905819892883300781250000000000000000000000000000000000000000000e-02	3.3033845769559558300166876342496651330326578149652752905418573448059760266914963722229003906250000000e-18
40	9.9015246991683673882800320598107646219432353973388671875000000000000000000000000000000000000000000000e-03	1.2125870529514999741340224213623447110996929565002134740470118856592307565733790397644042968750000000e-18
41	-8.7640329314088508128044452405447373166680335998535156250000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
42	-5.3226390520710875620125079876743257045745849609375000000000000000000000000000000000000000000000000000e-03	6.5183528781355599426441389994600452757507186833272824766360997728043003007769584655761718750000000000e-19
43	7.8642248797189048814537670750723918899893760681152343750000000000000000000000000000000000000000000000e-03	-1.9261795653445467834117572813589731004390664402444724098706352322096790885552763938903808593750000000e-18
44	-1.4802469020266377942168789516586002719122916460037231445312500000000000000000000000000000000000000000e-03	5.4383388915441275232823535530553323855582213989314247989947936900989589048549532890319824218750000000e-19
45	-4.9507623495841602753730903430096077499911189079284667968750000000000000000000000000000000000000000000e-03	2.4251741059029895482463451516510829199184959543929068423451234082222072174772620201110839843750000000e-18
46	9.0087132413084209520137690674346231389790773391723632812500000000000000000000000000000000000000000000e-03	-5.5162459177023686416976066430758841649571117544243424590799662610152154229581356048583984375000000000e-18
47	-9.2114867417678568395356109022031887434422969818115234375000000000000000000000000000000000000000000000e-03	6.7684906522165717428138964367236479340356075842376638168618185886771243531256914138793945312500000000e-18
48	5.3182543499963406269381849256205896381288766860961914062500000000000000000000000000000000000000000000e-03	-4.5590882167421533163769783616284639931497689433500912492558398980690981261432170867919921875000000000e-18
49	2.8035032016841304053356154213361151050776243209838867187500000000000000000000000000000000000000000000e-02	2.0599807334050960361200595874239557146456428788424027065406818337578442879021167755126953125000000000e-17
50	3.9341572660949113149353451035494799725711345672607421875000000000000000000000000000000000000000000000e-02	2.4089765516327183740742699436356840430420994325568136151805020972460624761879444122314453125000000000e-17
51	1.5438903988670520800452479193154431413859128952026367187500000000000000000000000000000000000000000000e-02	7.5628817408274621215227630335252058119690218442152281064227992146697943098843097686767578125000000000e-18
52	-1.7997627002805393486850604745086457114666700363159179687500000000000000000000000000000000000000000000e-02	-6.6122208903700770611608903376896154716825496793809746609582589371711947023868560791015625000000000000e-18
53	-1.3967386883299310468276033248002931941300630569458007812500000000000000000000000000000000000000000000e-02	-3.4210231278170448384254590860319556261883816879036147862169769950924091972410678863525390625000000000e-18
54	1.3149563458051825165506798498427087906748056411743164062500000000000000000000000000000000000000000000e-02	1.6103570799088170204664889784374998094965100258371790316325178338274781708605587482452392578125000000e-18
55	7.1746114941975067114121600297949044033885002136230468750000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
56	-1.5422028244158439078126399124357703840360045433044433593750000000000000000000000000000000000000000000e-02	1.8886537525568708137227977354400769454042775861399598366641150448685948504135012626647949218750000000e-18
57	2.6697591745829837676928786294183737481944262981414794921875000000000000000000000000000000000000000000e-03	-6.5390240552946634453778540199240915129618260310428090251178012692889751633629202842712402343750000000e-19
58	1.7533869817566990340074184473451168742030858993530273437500000000000000000000000000000000000000000000e-02	-6.4418392646249376642875314191159112677978365352378375963127155046095140278339385986328125000000000000e-18
59	-1.8584427071631687278241429339686874300241470336914062500000000000000000000000000000000000000000000000e-02	9.1037436509044642093607358154889088030837304840129503569201574464386794716119766235351562500000000000e-18
60	-7.7155171805234719004107368789391330210492014884948730468750000000000000000000000000000000000000000000e-03	4.7243917094472391558678472292114971127251737299248494222903005379521346185356378555297851562500000000e-18
61	3.5971645122739530353594972211794811300933361053466796875000000000000000000000000000000000000000000000e-02	-2.6431536035776476065184043320589112617900577357349378715412058227229863405227661132812500000000000000e-17
62	-3.9301445276130886341547920892480760812759399414062500000000000000000000000000000000000000000000000000e-02	3.3691272411494987113848335319304955369897354292875457648648307440453208982944488525390625000000000000e-17
63	2.1007506146903841964812542641993786673992872238159179687500000000000000000000000000000000000000000000e-02	-2.0581420128699313262719834216007960915080470920123650868660547530453186482191085815429687500000000000e-17
64	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-2.1759137780715663568198436905731796287000179290771484375000000000000000000000000000000000000000000000e-02
65	3.7684914279346503933000294417922412606496843155527709523511248335125856101512908935546875000000000000e-18	3.0772067755032890545852097829992999322712421417236328125000000000000000000000000000000000000000000000e-02
66	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
67	-1.4506819006002258970513330353349784031016937468791484430741256517194415209814906120300292968750000000e-18	1.1845716672025333876527852794424688909202814102172851562500000000000000000000000000000000000000000000e-02
68	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-5.9228583360126669382639263972123444546014070510864257812500000000000000000000000000000000000000000000e-03
69	-1.7767152177807299040027822500574299040231447379740341643850065622700640233233571052551269531250000000e-18	-1.4507980742020872011455168149041128344833850860595703125000000000000000000000000000000000000000000000e-02
70	2.9013638012004517941026660706699568062033874937582968861482513034388830419629812240600585937500000000e-18	1.1845716672025333876527852794424688909202814102172851562500000000000000000000000000000000000000000000e-02
71	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
72	-5.7865282440529652824808530004133114127983942903341030294939173472812399268150329589843750000000000000e-18	2.3625294444413569988627799034475174266844987869262695312500000000000000000000000000000000000000000000e-02
73	-1.1163750564353242226411189916671383305647868949167152809151709496368267736867399963910426480273585526e-33	6.7036083842237906624075456084980732357616980789170695043122094602949800901114940643310546875000000000e-18
74	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-3.0500123977486776061240902890858706086874008178710937500000000000000000000000000000000000000000000000e-02
75	-9.3031254702943696623889345698962951080021167756048956354437600917943342444828299583621088880702743040e-34	-8.3795104802797387131954208880697621558977111156318005880105914684463641606271266937255859375000000000e-18
76	7.4703758405253254888109340326161553928877526937796411943271124300736119039356708526611328125000000000e-18	3.0500123977486783000134806798087083734571933746337890625000000000000000000000000000000000000000000000e-02
77	-7.0870207900664406652656840566099352325158724759477518739814172477053944021463394165039062500000000000e-18	-1.9289972137274465080469809663554769940674304962158203125000000000000000000000000000000000000000000000e-02
78	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
79	6.4493458615348644319177210093099832290135166238244455311212632864226179663091897964477539062500000000e-18	-1.7554301822710977054597947244474198669195175170898437500000000000000000000000000000000000000000000000e-02
80	1.5201253976362352544275954702403979956600967753040402549724596781288710189983248710632324218750000000e-18	-6.2063829289171592099028096356505557196214795112609863281250000000000000000000000000000000000000000000e-03
81	-2.4376236098092644042571733885293675733735818730304545712272989987923210719600319862365722656250000000e-18	1.9904707312397611901344518514633818995207548141479492187500000000000000000000000000000000000000000000e-02
82	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.1728961265108184958139148079681035596877336502075195312500000000000000000000000000000000000000000000e-02
83	-2.5694808950662787058885231931607913423993193858499602122424931849309359677135944366455078125000000000e-18	-2.0981403755395040822140373393267509527504444122314453125000000000000000000000000000000000000000000000e-02
84	-1.7236601844765611648978570342545528362010484909038485548671282288069050991907715797424316406250000000e-18	-7.0373767590649009134873281823274737689644098281860351562500000000000000000000000000000000000000000000e-03
85	8.5316826343324263778650790534707130347965078480702502683463706034672213718295097351074218750000000000e-18	2.3222158531130542014064843669984838925302028656005859375000000000000000000000000000000000000000000000e-02
86	-6.0805015905449294621307155575464736467727315916522497912799494201863126363605260848999023437500000000e-18	-1.2412765857834297603123907549615978496149182319641113281250000000000000000000000000000000000000000000e-02
87	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
88	8.2676346995713781163148968332551544445212813395961262696864935151097597554326057434082031250000000000e-18	-1.6877590145435453217181986929062986746430397033691406250000000000000000000000000000000000000000000000e-02
89	3.9216834769331255609393019517414767871234254495785287453202272445196285843849182128906250000000000000e-18	-1.0674325254877719756918530435996217420324683189392089843750000000000000000000000000000000000000000000e-02
90	-3.6973986402755289176668175000153865262054722294062739790243554693915939424186944961547851562500000000e-18	1.5095775544629694286946630654711043462157249450683593750000000000000000000000000000000000000000000000e-02
91	-2.2641850110838461039254645486345109841026720869880959133291220553019229555502533912658691406250000000e-18	1.8488473677963808416979674120739218778908252716064453125000000000000000000000000000000000000000000000e-02
92	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-1.2811308052466982565498199164721881970763206481933593750000000000000000000000000000000000000000000000e-02
93	-2.3436541441922231119024364951975943799397278031316051508103903699975489871576428413391113281250000000e-18	-1.9137388394955726078627833430800819769501686096191406250000000000000000000000000000000000000000000000e-02
94	3.9936469743785822770276419751394897370373845814166789691679326779194525443017482757568359375000000000e-18	1.6305301157685279239695219644090684596449136734008789062500000000000000000000000000000000000000000000e-02
95	4.5283700221676991411987288913180929697259374797145385638241776860013487748801708221435546875000000000e-18	1.2325649118642555135405558530692360363900661468505859375000000000000000000000000000000000000000000000e-02
96	-1.1092195920826589064116385764729183245789947790131604182795044266640616115182638168334960937500000000e-17	-2.2643663316944541430419945982066565193235874176025390625000000000000000000000000000000000000000000000e-02
97	6.5361391282218702855043330503439590143370775001774135304355439757273416034877300262451171875000000000e-18	1.0674325254877704144407246644732367713004350662231445312500000000000000000000000000000000000000000000e-02
98	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
99	-1.3466588314134479810120856849971074817236681214684557855720825614298519212752580642700195312500000000e-17	2.1992607702907392835944833109351748134940862655639648437500000000000000000000000000000000000000000000e-02
100	-9.3299260658776951939487449489488306746213674183450595411848382809694157913327217102050781250000000000e-18	1.9046156966183138553594389463796687778085470199584960937500000000000000000000000000000000000000000000e-02
101	4.9728673019750076034438975289366537733606180939386568612414762924345268402248620986938476562500000000e-18	-1.3535514363372126017681651433122169692069292068481445312500000000000000000000000000000000000000000000e-02
102	7.2633375913908530960923773298636147898033024438162359726067762721868348307907581329345703125000000000e-18	-2.9654826177016393312646513891195354517549276351928710937500000000000000000000000000000000000000000000e-02
103	-6.0527813261590089380280006755623729652404713128460234453087629447054496267810463905334472656250000000e-19	4.9424710295027035958370653645488346228376030921936035156250000000000000000000000000000000000000000000e-03
104	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	3.2040404731383101410990832391689764335751533508300781250000000000000000000000000000000000000000000000e-02
105	-6.2022552246271013471918493633275502368363351916240137906566332048896583728492259979248046875000000000e-19	-5.0645257301495834323379341412874055095016956329345703125000000000000000000000000000000000000000000000e-03
106	-7.6562300678388347705164809293628638186068091810035710076398629553295904770493507385253906250000000000e-18	-3.1258931445251804392970740309465327300131320953369140625000000000000000000000000000000000000000000000e-02
107	5.4475031935431263405596722867467397005068787383709472127435446964227594435214996337890625000000000000e-18	1.4827413088508163696577213386262883432209491729736328125000000000000000000000000000000000000000000000e-02
108	1.0895006387086298903438009867153952744484379514997539339926646562162204645574092864990234375000000000e-17	2.2241119632762332281039618919749045744538307189941406250000000000000000000000000000000000000000000000e-02
109	-1.8233846773908387148484208687543884989491893154796298137654275706154294312000274658203125000000000000e-17	-2.9778131599418708463922200735396472737193107604980468750000000000000000000000000000000000000000000000e-02
110	9.3299260658776844087410563804280535611448889427520757278156082747955224476754665374755859375000000000e-18	1.2697437977455408933402658533395879203453660011291503906250000000000000000000000000000000000000000000e-02
111	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
112	-4.0868645018471607484410928459527439811785660458553093993261384753168385941535234451293945312500000000e-18	5.5619635319786300473032802926809381460770964622497558593750000000000000000000000000000000000000000000e-03
113	-3.6408682743049201550605138667221648788865814376752415987281707998590718489140272140502929687500000000e-18	5.9459891241129079336724672089076193515211343765258789062500000000000000000000000000000000000000000000e-03
114	8.5683961740468296995673732707878758910055837967216290848582183059534145286306738853454589843750000000e-19	-1.7491566098920235776403853122928921948187053203582763671875000000000000000000000000000000000000000000e-03
115	2.9989386609164153356413604594800536367663108036613452481167207963608234422281384468078613281250000000e-18	-8.1627308461628671903964615808035887312144041061401367187500000000000000000000000000000000000000000000e-03
116	4.3057810855198076991498499258098408811431727697618552976738248716515045089181512594223022460937500000e-19	-1.7579685377521255418981072082829086866695433855056762695312500000000000000000000000000000000000000000e-03
117	-1.0047335112790099180530190787025483943773748517707495794826222379469982115551829338073730468750000000e-18	8.2042717294369665176345662871426611673086881637573242187500000000000000000000000000000000000000000000e-03
118	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	2.9433944646444281864616776545062748482450842857360839843750000000000000000000000000000000000000000000e-03
119	-1.0231705263766280856578266846661195124586904710664060635938454879578785039484500885009765625000000000e-18	-8.3548213826958074579298596518128761090338230133056640625000000000000000000000000000000000000000000000e-03
120	-4.4746989638335769754990805390425797075136715107271422400825322540640627266839146614074707031250000000e-19	-1.8269344952965369671682438479365373495966196060180664062500000000000000000000000000000000000000000000e-03
121	3.1968793540695747709047617816336613351536777022642325449264255610160034848377108573913574218750000000e-18	8.7015003190998030380143291040440090000629425048828125000000000000000000000000000000000000000000000000e-03
122	-9.4727183881437386199485011452315139878632600981244729285157823994723003124818205833435058593750000000e-19	-1.9337653915273813123865132013179390924051403999328613281250000000000000000000000000000000000000000000e-03
123	-4.2841980870234396942799692307364423676182512439232236839403711314844258595257997512817382812500000000e-18	-6.9966264395681506890745104954021371668204665184020996093750000000000000000000000000000000000000000000e-03
124	5.5694575131304883196358772811645796037922682542693156998447889804992883000522851943969726562500000000e-18	7.5796786428655215164806868699542974354699254035949707031250000000000000000000000000000000000000000000e-03
125	-2.5486077920134373292689554636353126581782491074285078649919178417349030496552586555480957031250000000e-18	-2.9729945620564439921762467378130168071947991847991943359375000000000000000000000000000000000000000000e-03
126	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
127	6.4881662310833018714184561304136877879500389099121093750000000000000000000000000000000000000000000000e-03	7.9457120072321101272029313240696459928702126050163918359603432151061497279442846775054931640625000000e-19
128	-1.4951440083506357947573661704154801554977893829345703125000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
129	-6.4881662310833018714184561304136877879500389099121093750000000000000000000000000000000000000000000000e-03	7.9457120072321101272029313240696459928702126050163918359603432151061497279442846775054931640625000000e-19
130	1.4581848306455248015511827475165773648768663406372070312500000000000000000000000000000000000000000000e-02	3.5715227708305346177558705871593592692844773614621513985190048856566136237233877182006835937500000000e-18
131	-2.3835941188721718186904752201371593400835990905761718750000000000000000000000000000000000000000000000e-02	-2.9190609081432603977208236618817675077523127833843859246787388883603853173553943634033203125000000000e-18
132	-3.7321008412526841813150468851745245046913623809814453125000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
133	2.3835941188721718186904752201371593400835990905761718750000000000000000000000000000000000000000000000e-02	-2.9190609081432607829068125393289381189479013003698496322990685314380243653431534767150878906250000000e-18
134	1.4581848306455248015511827475165773648768663406372070312500000000000000000000000000000000000000000000e-02	-3.5715227708305346177558705871593592692844773614621513985190048856566136237233877182006835937500000000e-18
135	-1.1331253102276344843502009496205573668703436851501464843750000000000000000000000000000000000000000000e-02	-4.1630348526093725017694519858644073484594467990653910566267725812394928652793169021606445312500000000e-18
