kd 	 theta 	 phi
3.14159	0.463648	(28.6217,0)	
----------------------------

1	-1.724535325e-02	4.387196839e-02
2	6.488166231e-03	-1.335806387e-02
3	-2.293913170e-03	4.722788774e-03
4	-2.458774852e-02	-1.159322250e-02
5	-4.402003512e-02	-1.997505936e-02
6	2.582322013e-02	1.456573348e-02
7	-1.031092382e-02	-6.422771267e-03
8	2.577730955e-03	1.605692817e-03
9	7.168230520e-03	-1.191208876e-02
10	2.177581734e-02	-3.695195514e-02
11	1.789503031e-02	-3.348810211e-02
12	-2.357269114e-02	3.414386568e-02
13	1.374639644e-02	-1.727860530e-02
14	-4.906576522e-03	5.858291454e-03
15	1.001550738e-03	-1.195818736e-03
16	1.749592870e-02	-4.351827556e-02
17	-6.185744914e-03	1.538603388e-02
18	0.000000000e+00	0.000000000e+00
19	2.438837636e-02	1.184571667e-02
20	4.267965863e-02	2.073000418e-02
21	-2.986953887e-02	-1.450798074e-02
22	6.097094090e-03	2.961429168e-03
23	0.000000000e+00	0.000000000e+00
24	-7.358208875e-03	1.181264722e-02
25	-2.252982146e-02	3.616869776e-02
26	-1.899881362e-02	3.050012398e-02
27	2.468018286e-02	-3.962082327e-02
28	-9.499406811e-03	1.525006199e-02
29	1.501988097e-03	-2.411246517e-03
30	0.000000000e+00	0.000000000e+00
31	6.488166231e-03	-1.335806387e-02
32	-1.187961065e-03	1.081244698e-02
33	-6.488166231e-03	1.335806387e-02
34	7.290924153e-03	4.541585117e-03
35	9.954801865e-03	8.833297943e-03
36	-2.106488504e-02	-4.524268203e-03
37	-9.954801865e-03	-8.833297943e-03
38	7.290924153e-03	4.541585117e-03
39	-2.832813276e-03	3.382286148e-03
40	-9.161068715e-03	9.001896534e-03
41	-9.048857330e-03	1.007965158e-03
42	1.083171126e-02	-2.777909326e-02
43	9.048857330e-03	-1.007965158e-03
44	-9.161068715e-03	9.001896534e-03
45	2.832813276e-03	-3.382286148e-03
46	-6.185744914e-03	1.538603388e-02
47	0.000000000e+00	0.000000000e+00
48	-6.185744914e-03	1.538603388e-02
49	-8.622593153e-03	-4.188093293e-03
50	-1.724518631e-02	-8.376186587e-03
51	0.000000000e+00	0.000000000e+00
52	-1.724518631e-02	-8.376186587e-03
53	8.622593153e-03	4.188093293e-03
54	2.601519697e-03	-4.176401477e-03
55	8.496527750e-03	-1.364007011e-02
56	1.007564246e-02	-1.617513337e-02
57	4.189755240e-19	-1.675902096e-18
58	1.007564246e-02	-1.617513337e-02
59	-8.496527750e-03	1.364007011e-02
60	2.601519697e-03	-4.176401477e-03
61	-2.293913170e-03	4.722788774e-03
62	-6.488166231e-03	1.335806387e-02
63	-1.724535325e-02	4.387196839e-02
64	-2.577730955e-03	-1.605692817e-03
65	-1.031092382e-02	-6.422771267e-03
66	-2.582322013e-02	-1.456573348e-02
67	-4.402003512e-02	-1.997505936e-02
68	2.458774852e-02	1.159322250e-02
69	1.001550738e-03	-1.195818736e-03
70	4.906576522e-03	-5.858291454e-03
71	1.374639644e-02	-1.727860530e-02
72	2.357269114e-02	-3.414386568e-02
73	1.789503031e-02	-3.348810211e-02
74	-2.177581734e-02	3.695195514e-02
75	7.168230520e-03	-1.191208876e-02
76	0.000000000e+00	0.000000000e+00
77	-6.185744914e-03	1.538603388e-02
78	-1.749592870e-02	4.351827556e-02
79	0.000000000e+00	0.000000000e+00
80	-6.097094090e-03	-2.961429168e-03
81	-2.986953887e-02	-1.450798074e-02
82	-4.267965863e-02	-2.073000418e-02
83	2.438837636e-02	1.184571667e-02
84	0.000000000e+00	0.000000000e+00
85	1.501988097e-03	-2.411246517e-03
86	9.499406811e-03	-1.525006199e-02
87	2.468018286e-02	-3.962082327e-02
88	1.899881362e-02	-3.050012398e-02
89	-2.252982146e-02	3.616869776e-02
90	7.358208875e-03	-1.181264722e-02
91	2.458774852e-02	1.159322250e-02
92	-7.290924153e-03	-4.541585117e-03
93	2.577730955e-03	1.605692817e-03
94	-3.117892134e-03	1.576196362e-02
95	-1.493807061e-02	2.350394263e-02
96	1.042133471e-02	-1.359978433e-02
97	-4.514479296e-03	5.390140225e-03
98	1.128619824e-03	-1.347535056e-03
99	-9.128153305e-03	-2.167462993e-04
100	-2.348186879e-02	-8.213342775e-03
101	-1.558320083e-02	-1.572518123e-02
102	1.666536849e-02	1.727558276e-02
103	-8.402629262e-03	-9.641148299e-03
104	2.844717239e-03	3.390419886e-03
105	-5.806754748e-04	-6.920665613e-04
106	-2.438837636e-02	-1.184571667e-02
107	8.622593153e-03	4.188093293e-03
108	0.000000000e+00	0.000000000e+00
109	3.372190417e-03	-1.570083830e-02
110	1.574047650e-02	-2.269748125e-02
111	-1.015529305e-02	1.630300203e-02
112	2.072940513e-03	-3.327836353e-03
113	0.000000000e+00	0.000000000e+00
114	9.143746022e-03	4.063414081e-04
115	2.314924438e-02	9.026426050e-03
116	1.364480954e-02	1.704546210e-02
117	-2.038029245e-02	-1.788018289e-02
118	7.972124904e-03	6.677004923e-03
119	-1.260503624e-03	-1.055727175e-03
120	0.000000000e+00	0.000000000e+00
121	4.402003512e-02	1.997505936e-02
122	-9.954801865e-03	-8.833297943e-03
123	1.031092382e-02	6.422771267e-03
124	-1.493807061e-02	2.350394263e-02
125	-2.023055710e-02	4.611358277e-02
126	1.786092813e-02	-1.901125752e-02
127	-1.319477971e-02	1.433704019e-02
