kd 	 theta 	 phi
3.14159	1.10715	(28.6217,0)	
----------------------------

136	4.9894075120164860237537141074426472187042236328125000000000000000000000000000000000000000000000000000e-03	-1.3701665220615227500089439161001791944727301597595214843750000000000000000000000000000000000000000000e-02
137	2.3865458587801386541871195845487818587571382522583007812500000000000000000000000000000000000000000000e-02	-3.8290648610217817293666087152814725413918495178222656250000000000000000000000000000000000000000000000e-02
138	2.3346793984719079080580872442851614323444664478302001953125000000000000000000000000000000000000000000e-03	1.4542937199142778794541674969309497100766748189926147460937500000000000000000000000000000000000000000e-03
139	-2.3865458587801379602977291938259440939873456954956054687500000000000000000000000000000000000000000000e-02	3.8290648610217817293666087152814725413918495178222656250000000000000000000000000000000000000000000000e-02
140	4.9894075120164894932006660610568360425531864166259765625000000000000000000000000000000000000000000000e-03	-1.3701665220615246582047674905879830475896596908569335937500000000000000000000000000000000000000000000e-02
141	1.1331253102276344843502009496205573668703436851501464843750000000000000000000000000000000000000000000e-02	-1.3529144591493623070443952371988416416570544242858886718750000000000000000000000000000000000000000000e-02
142	-1.1148969115666901297245772184396628290414810180664062500000000000000000000000000000000000000000000000e-02	-1.3287677976500040025187310277487995335832238197326660156250000000000000000000000000000000000000000000e-02
143	7.3703304032942370052627900633979152189567685127258300781250000000000000000000000000000000000000000000e-03	6.0429800549898773313201028045682505762670189142227172851562500000000000000000000000000000000000000000e-04
144	3.2888393123331881306992130475919111631810665130615234375000000000000000000000000000000000000000000000e-02	2.6080383632129923443532248938936390914022922515869140625000000000000000000000000000000000000000000000e-02
145	1.1918749327585617669988948819081997498869895935058593750000000000000000000000000000000000000000000000e-02	1.4205125272527090174445874026787350885570049285888671875000000000000000000000000000000000000000000000e-02
146	-3.2446482475644133902648036382743157446384429931640625000000000000000000000000000000000000000000000000e-02	-2.4844169364645923847589870092633645981550216674804687500000000000000000000000000000000000000000000000e-02
147	-1.1918749327585617669988948819081997498869895935058593750000000000000000000000000000000000000000000000e-02	-1.4205125272527083235551970119558973237872123718261718750000000000000000000000000000000000000000000000e-02
148	3.2888393123331881306992130475919111631810665130615234375000000000000000000000000000000000000000000000e-02	2.6080383632129906096297489170865446794778108596801757812500000000000000000000000000000000000000000000e-02
149	-7.3703304032942257295601962141518015414476394653320312500000000000000000000000000000000000000000000000e-03	-6.0429800549897450586550595730273016670253127813339233398437500000000000000000000000000000000000000000e-04
150	-1.1148969115666909970863152068432100350037217140197753906250000000000000000000000000000000000000000000e-02	-1.3287677976500024412676026486224145628511905670166015625000000000000000000000000000000000000000000000e-02
151	1.4732058960616955037292719055130874039605259895324707031250000000000000000000000000000000000000000000e-02	-7.8020968406319474164334337729087565094232559204101562500000000000000000000000000000000000000000000000e-03
152	3.5380723892297519066196809234270403976552188396453857421875000000000000000000000000000000000000000000e-03	4.2167814869598094565383838983052555704489350318908691406250000000000000000000000000000000000000000000e-03
153	-2.6270432007799073698128822229591605719178915023803710937500000000000000000000000000000000000000000000e-02	2.5397258327252526105555219260168087203055620193481445312500000000000000000000000000000000000000000000e-02
154	-2.4854229657752538451553903087187791243195533752441406250000000000000000000000000000000000000000000000e-02	1.6679174711456450780344695772328122984617948532104492187500000000000000000000000000000000000000000000e-02
155	1.9238650729067208883238393468673166353255510330200195312500000000000000000000000000000000000000000000e-02	-2.0821313078299243104485327648944803513586521148681640625000000000000000000000000000000000000000000000e-02
156	2.9885164957089788151378684233350213617086410522460937500000000000000000000000000000000000000000000000e-02	-2.1893507418190155666692930935823824256658554077148437500000000000000000000000000000000000000000000000e-02
157	-1.9238650729067205413791441515058977529406547546386718750000000000000000000000000000000000000000000000e-02	2.0821313078299243104485327648944803513586521148681640625000000000000000000000000000000000000000000000e-02
158	-2.4854229657752534982106951133573602419346570968627929687500000000000000000000000000000000000000000000e-02	1.6679174711456471597026407494013255927711725234985351562500000000000000000000000000000000000000000000e-02
159	2.6270432007799042473106254647063906304538249969482421875000000000000000000000000000000000000000000000e-02	-2.5397258327252533044449123167396464850753545761108398437500000000000000000000000000000000000000000000e-02
160	3.5380723892297731569822616393139469437301158905029296875000000000000000000000000000000000000000000000e-03	4.2167814869597860377714582114094810094684362411499023437500000000000000000000000000000000000000000000e-03
161	-1.4732058960616939424781435263867024332284927368164062500000000000000000000000000000000000000000000000e-02	7.8020968406319638963064555525761534227058291435241699218750000000000000000000000000000000000000000000e-03
162	3.7605737149572558523924481477251902106218039989471435546875000000000000000000000000000000000000000000e-03	1.5357346548115536483125609379385423380881547927856445312500000000000000000000000000000000000000000000e-02
163	-3.8245027056704218593186084262924850918352603912353515625000000000000000000000000000000000000000000000e-03	7.0336655381901527425703157803127396618947386741638183593750000000000000000000000000000000000000000000e-03
164	-1.7874654301276361734185371687999577261507511138916015625000000000000000000000000000000000000000000000e-02	-2.4701707052491760768786477342473517637699842453002929687500000000000000000000000000000000000000000000e-02
165	-1.4607570103089247484651203023986454354599118232727050781250000000000000000000000000000000000000000000e-02	-3.3202131929559890177738878946911427192389965057373046875000000000000000000000000000000000000000000000e-02
166	1.1025499199428747190698807401076919632032513618469238281250000000000000000000000000000000000000000000e-02	9.7564394709470213945534666777348320465534925460815429687500000000000000000000000000000000000000000000e-03
167	1.9889568263423463428951620812767941970378160476684570312500000000000000000000000000000000000000000000e-02	3.9400390893886874654761243164102779701352119445800781250000000000000000000000000000000000000000000000e-02
