kd 	 theta 	 phi
23	-4.1024479527608260433277287352221511981797969485135160749855742778890999034047126770019531250000000000e-18	2.0096199016068627982508972843189677535121175452252068360134961221529699689210213888216835509403779270e-33
24	2.3687391081916409768526321499848563689738512039184570312500000000000000000000000000000000000000000000e-02	-1.4504343834310247787397390751791697047838375608298268348850257325466373004019260406494140625000000000e-17
25	3.7766485624111285901438606060764868743717670440673828125000000000000000000000000000000000000000000000e-02	1.8500242293844968616535003555553066953575530075026822629524758667685091495513916015625000000000000000e-17
26	3.9274292567593927666733734729573997030535302825600407761186261268449015915393829345703125000000000000e-18	1.4429141004504170893677296330232863716217527940894671063053835541489086735254526417347991501527459945e-33
27	-1.5117892832548617682020264396669517736881971359252929687500000000000000000000000000000000000000000000e-02	-3.7028158134466771274904430686945994215808223835894631703613555373522103764116764068603515625000000000e-18
28	-6.2584266807797712978887944286949851545254176443837455627583477024700187030248343944549560546875000000e-19	-7.6643622023153508746865876458246834359112238018786361002456124569151343395041633819527338456617515661e-35
29	1.9315470745644733405882442767165230179671198129653930664062500000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
30	-3.3985583963931137529800042996757416086333440703200333907196828420183010166510939598083496093750000000e-18	4.1620336618581869338194641455844929555591604048505870259248535338413998090850353649567663558150876213e-34
31	1.0133354901451964089065249652321654139086604118347167968750000000000000000000000000000000000000000000e-02	-2.4819561289374578531549069300845718579244970965094578552179171992975170724093914031982421875000000000e-18
32	7.1924813502190444782563174100768013843581771374108453642737259770001401193439960479736328125000000000e-18	-2.6424747790418355065690695175554931847620983483304538523407745932598704723287087022464639934904440111e-33
33	-2.3976857796586873577959764247680141124874353408813476562500000000000000000000000000000000000000000000e-02	1.1745272861680549076368660064955441546604883723949139945341713087145762983709573745727539062500000000e-17
34	-9.6143051729671246705851403745355401277520719809425130131241843400857760570943355560302734375000000000e-18	5.8870640280500153373870702158990803166479881721582459309794937761155374504352374092448416109668585250e-33
35	4.9652034346038459444727664049423765391111373901367187500000000000000000000000000000000000000000000000e-02	-3.6483722959818262565417591194010654655361632824018755516526368865015683695673942565917968750000000000e-17
36	2.8812919465193414375603353505539416801184415817260742187500000000000000000000000000000000000000000000e-02	1.7642824798569792762107494692838289496534771451483232518331334404138033278286457061767578125000000000e-17
37	5.0877488883215812710954015484610410950070072551819355677338307941681705415248870849609375000000000000e-18	2.4922781563794118316671807124448799687199821834441509292241722996630560150428934674540163568545736439e-33
38	-1.7714686526479971051539763493565260432660579681396484375000000000000000000000000000000000000000000000e-02	-6.5082702457657326145548981450636989668176213996069259803967099742294522002339363098144531250000000000e-18
39	-4.7455473815566456096187543549181156672026062953099589253325163440422329585999250411987304687500000000e-18	-1.1623238822050897815590334308472956480220775076002206251607325605430848949260411675810664502983549085e-33
40	1.2916778358355187825146082047922391211614012718200683593750000000000000000000000000000000000000000000e-02	1.5818491271855482155512607204333963797378783342820998854272307454493784462101757526397705078125000000e-18
41	3.7419063493919571077365955864524441036970611390382289440648122536003938876092433929443359375000000000e-18	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
42	-9.4294728138366173952888971143693197518587112426757812500000000000000000000000000000000000000000000000e-03	1.1547773699111999342795876045635686131843902132309990019032319708003342384472489356994628906250000000e-18
43	-2.4815665421282000304368866200325973912415166695670781099591906126988760661333799362182617187500000000e-18	6.0780850453769292777019297696659766234348110159216383390785655513785828353742703577687524901795868004e-34
44	6.4078903761124999388654188692271418403834104537963867187500000000000000000000000000000000000000000000e-03	-2.3542207315179897422430663440668142757242034900344021183804521513138752197846770286560058593750000000e-18
45	1.1585574064986569937303613705515309400401456250783273696502995164792082505300641059875488281250000000e-18	-5.6752944779881546554630793401617793466467000765874137013864462981672595074022688848430773234099433466e-34
46	-3.4544274378855042637037620067985699279233813285827636718750000000000000000000000000000000000000000000e-03	2.1152267523466379379801986218152403548977852528590161765298383045319496886804699897766113281250000000e-18
47	3.1775610229529776913581702086966048914359408794096028215946103667732813846669159829616546630859375000e-20	-2.3348339615128517838357558988873041806543956520951390300403031675308695597088384240887269996389541404e-35
48	-1.4980365875660322399522128566928813597769476473331451416015625000000000000000000000000000000000000000e-04	1.2841959983778556040370406680680146813102241551123868868247712704544483131030574440956115722656250000e-19
49	-5.4808241873855412240601481244084425270557403564453125000000000000000000000000000000000000000000000000e-02	-4.0272442786626585619095665740259648315885304919840848025813784261117689311504364013671875000000000000e-17
50	-8.9661810405972436518733186701727825038763867836070012296012521346710855141282081604003906250000000000e-18	-5.4902024559715474241305810207291039111272195321918551758412645418042391473653282890827510842601810737e-33
51	2.8717059871555896538586338806453568395227193832397460937500000000000000000000000000000000000000000000e-02	1.4067302181049532383012951351559138550735567611176327074140601780527504161000251770019531250000000000e-17
52	6.3250063827342323029947987836434537399133538494570318244658579942552023567259311676025390625000000000e-18	2.3237696463606166612772170537184372066882430174272952074500700125600161630114105447127235276605361491e-33
53	-1.5572336287074004315678088516960997367277741432189941406250000000000000000000000000000000000000000000e-02	-3.8141223578422707325934008135868465583944246207002276571884635814058128744363784790039062500000000000e-18
54	-2.2381130343127109612335919791262624527142364038877122428550237032141012605279684066772460937500000000e-18	-2.7408979636010301576869749272863135721111572430707127538834600839790832673791700281566295800683707995e-34
55	4.9739828156124153354933348225586087210103869438171386718750000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
56	-2.3078394898353571136710853804914578384079223351168889954987406554209883324801921844482421875000000000e-18	2.8262882441727316192656953985552027667784141475208454065267903834504229344689515279623673316145016088e-34
57	5.0365219475310817748292535611653875093907117843627929687500000000000000000000000000000000000000000000e-03	-1.2335920963758659317628198962246163255234085180377123260042626640142771066166460514068603515625000000e-18
58	6.7706198145893470910020897620769579997904660851085981848607175948018266353756189346313476562500000000e-18	-2.4874853652541467072256478098443268573249044879166816828712417426295233754867910972027270771755880219e-33
59	-1.5637328859440587092155539039595169015228748321533203125000000000000000000000000000000000000000000000e-02	7.6600818939713836689685457206519519523281223653192288647328922479573520831763744354248046875000000000e-18
60	-1.0576874629477423308113216058150687394381101042708983456241966791822051163762807846069335937500000000e-17	6.4764678299861896736317399490881747493169062210217275269384994036468154086745859323616392178024625537e-33
61	2.8788911863789304335092822384467581287026405334472656250000000000000000000000000000000000000000000000e-02	-2.1153749258954899001520919449116577911362240395441031148848765042203012853860855102539062500000000000e-17
62	1.2579574233825435900105811476560277316212166088789728424224279024201678112149238586425781250000000000e-17	-1.0783874724063586104805986489066930140483095602981938697049075470961468864527545909073706631442490789e-32
63	-5.4906159633985873735895211211754940450191497802734375000000000000000000000000000000000000000000000000e-02	5.3792522119387533863190704518719590820327042251939100858670883553713792935013771057128906250000000000e-17
64	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	3.1401105821172750258114578399868573155567799695350207633826045139358029700815677642822265625000000000e-18
65	-4.4407869725815265461936922122100423692863756700119522158320961580102448351681232452392578125000000000e-18	-3.6261777482890375501334290220256661996245384216308593750000000000000000000000000000000000000000000000e-02
66	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
67	3.1368660559712428109069797722850371923229206864923489948683788052979817148155575983655145473616432383e-34	-2.5614455189490157936363567186580172824110431271043370957118945341335347620770335197448730468750000000e-18
68	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	2.0915789930063054952169565581243659835308790206909179687500000000000000000000000000000000000000000000e-02
69	3.8418606142931420722032335598251597185083357008059904175878671724028612168500506867841620163572802227e-34	3.1371172626817746201324424291802091870152761336374650641412031859545095358043909072875976562500000000e-18
70	-5.1228910378980315872727134373160345648220862542086741914237890682670695241540670394897460937500000000e-18	-2.0915789930063048013275661674015282187610864639282226562500000000000000000000000000000000000000000000e-02
71	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
72	9.9714190365189466716855310410135025697390903141048850169090134950393506904565260788391410640141288013e-34	-4.0711407744099914547313611887101770387046651722710768200874653643950296100229024887084960937500000000e-18
73	-3.3240725227812119396308869873104463872164604719248873557213563856294058496132493019104003906250000000e-18	2.7143111998459965028551721388794248923659324645996093750000000000000000000000000000000000000000000000e-02
74	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	6.3069841677423434048167390841049335626135739066625528204124151443465962074697017669677734375000000000e-18
75	-3.6413390070207498321351756663808394023302395011028841087519225538926548324525356292724609375000000000e-18	-2.9733789444891304404317011744751653168350458145141601562500000000000000000000000000000000000000000000e-02
76	-1.2873046622164492523626014659166940752345717559454911437965181236310017650760402213442386981645526589e-33	-5.2558201397852869410525936583151191912358219561897214322510052397774416022002696990966796875000000000e-18
77	9.9722175683436331225907388198011448832802617968764161138217616553447442129254341125488281250000000000e-18	2.7143111998459961559104769435180060099810361862182617187500000000000000000000000000000000000000000000e-02
78	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
79	-1.6290402037206211782831695958959549318198787535974012043491867664380055831117842907683739700486214019e-33	4.4340409138232682329529292509043730010388988993020372569864306910858431365340948104858398437500000000e-18
80	6.2706807964460576418693337770677535371306581815035313676176542685425374656915664672851562500000000000e-18	-2.5601997248561578907066760280031303409487009048461914062500000000000000000000000000000000000000000000e-02
81	9.2357898316516307075409429271501987843616987988353617504490996766226571443823268335907798048944883362e-34	-7.5415947178255351558189455508421222976124821059016288538057182222473784349858760833740234375000000000e-18
82	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	2.9029936194108790781243101264408323913812637329101562500000000000000000000000000000000000000000000000e-02
83	9.7353772862140730165859495182859190243385670696708902126546089575982414205406351045924903675476969056e-34	7.9495388327411797220808951177182429678888389836476612015925269361105165444314479827880859375000000000e-18
84	-7.1102836879134509294680580402875321945175364065304911276310662060495815239846706390380859375000000000e-18	-2.9029936194108808128477861032479268033057451248168945312500000000000000000000000000000000000000000000e-02
85	-2.1550176273853796431415127868324396180460602312540498542417882909297033192025454365102835052603325039e-33	-5.8656847805309712742778613696143120832155902819428708316884524265333311632275581359863281250000000000e-18
86	1.2541361592892115283738667554135507074261316363007062735235308537085074931383132934570312500000000000e-17	2.5601997248561585845960664187259681057184934616088867187500000000000000000000000000000000000000000000e-02
87	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
88	-1.5211066016753465234789455134998146519193525061260150016426282330626740639771417725964203909727601172e-33	3.1051944992107117674089644413584603569879461723465775488395301806576753733679652214050292968750000000e-18
89	5.8916923171990626137580288155573652471497000029519892916329837362354737706482410430908203125000000000e-18	-1.6036439571260021480503255020266806241124868392944335937500000000000000000000000000000000000000000000e-02
90	1.3605191049479084558157574938625059778394509114785924073291728333603070073817564027851166261195992035e-33	-5.5547407868748553663404770556689139967217547261713484624268133416080672759562730789184570312500000000e-18
91	-2.2677134302115513218857639548823408301842979678758591838283464880987594369798898696899414062500000000e-18	1.8517285406620277027345267129021522123366594314575195312500000000000000000000000000000000000000000000e-02
92	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	6.4283633368939202669133361370900148812755411338668975335108868307543161790817975997924804687500000000e-18
93	-2.3473064049706542572252713333996270681653754919520488142481440263509284704923629760742187500000000000e-18	-1.9167211367432147178790913244483817834407091140747070312500000000000000000000000000000000000000000000e-02
94	-1.4695285890662233322522396321354933125810550266569202417803689132962677726927954078802764092959165509e-33	-5.9998057811009930708492233331713111930744272278447602742001976139363250695168972015380859375000000000e-18
95	6.8031402906346454915655365608092690442499465299473759838377873165882192552089691162109375000000000000e-18	1.8517285406620252741216603453722200356423854827880859375000000000000000000000000000000000000000000000e-02
96	2.0407786574218619139673997342414128782846738275911075122170577797864354980346368619828663348858555082e-33	4.1660555901561401766043967206865883583567562351793883701489562554343137890100479125976562500000000000e-18
97	-9.8194871953317710229300480259289420785828333382533154860549728937257896177470684051513671875000000000e-18	-1.6036439571260021480503255020266806241124868392944335937500000000000000000000000000000000000000000000e-02
98	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
99	3.9303120805846009894570918144420117151133190177191420052493352148745464986496333793753940599735585693e-33	-6.4186867320782407000047594863887796586513626941365110584181152830751670990139245986938476562500000000e-18
100	-1.4823322050436994837328110208967452773904526522287181111714460257644532248377799987792968750000000000e-17	3.0260402551898161332966097347707545850425958633422851562500000000000000000000000000000000000000000000e-02
101	-4.3540917661191749513343371094955745279375360824229268779618425893766334763025161589040414045204130389e-33	1.1851285799711567439178785815303771163884298113868655255576101126280263997614383697509765625000000000e-17
102	8.6549554239235669517233527467076106504102049434066883104588185915417852811515331268310546875000000000e-18	-3.5336537154833057294833764672148390673100948333740234375000000000000000000000000000000000000000000000e-02
103	1.7665439094451698279073821812343145306154685688133041312618289243688600154613008516449670914916225684e-33	-1.4424925706539281847941484100686276788509167730875475121887774321294273249804973602294921875000000000e-17
104	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	3.7247980677479496092185939914998016320168972015380859375000000000000000000000000000000000000000000000e-02
105	1.8101688465990447920510798330291853520799240238500938040616696794213676047722382076061997668858793986e-33	1.4781150351753295768594722590039668613481429031435328280696950287165236659348011016845703125000000000e-17
106	-9.1231240622755543521706048721043304148173798653518283552354972698594792746007442474365234375000000000e-18	-3.7247980677479537725549363358368282206356525421142578125000000000000000000000000000000000000000000000e-02
107	-4.7696685555019578511221661057305638206844295450165601777165367889034553634895143063793590543220091149e-33	-1.2982433135885346575725140345589709863659422245255395389484931456536287441849708557128906250000000000e-17
108	1.7309910847847093844103862238909477736479204120325151028403354303009109571576118469238281250000000000e-17	3.5336537154832987905894725599864614196121692657470703125000000000000000000000000000000000000000000000e-02
109	5.3216677141456582738530786893834799785903218785169106286200298314603298043697419719938283833027270475e-33	8.6909429197884809398383629861430132531096604019734547241782252058328595012426376342773437500000000000e-18
110	-2.2234983075655489174504254293873814271292081647547062006609053241845685988664627075195312500000000000e-17	-3.0260402551898168271860001254935923498123884201049804687500000000000000000000000000000000000000000000e-02
111	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
112	1.4097899406700301502659810704670012855238131782933816354696645820511150746927608301565373947854264980e-35	-1.9186347465674473197613005812058957004926819272790937983934334010172051421250216662883758544921875000e-20
113	-5.1277670514387863526546806522992708092155869634970732093628975611920850496971979737281799316406250000e-20	8.3742791064476170947300515123856712307315319776535034179687500000000000000000000000000000000000000000e-05
114	-1.7734337013208690156377583596526059159837723999916127538525735227735404789258485233527083712624927703e-35	3.6202962816617277037631742406250042551175036641210493041156959215243205107981339097023010253906250000e-20
115	3.6202962816614773328704038999641069779849676235696393509014279210589393187547102570533752441406250000e-20	-9.8539875175497935273424832125499506219057366251945495605468750000000000000000000000000000000000000000e-05
116	1.1139799579265630392613663827308469242570337728003702949536675131465253055204546845186575033340853347e-35	-4.5481683318903177958276895524043220298983765350245059267374203582079417174099944531917572021484375000e-20
117	-1.2864162677831455485221966752188997993545525292603283056295723763007288198423339053988456726074218750e-20	1.0504385988505376275936598062799021136015653610229492187500000000000000000000000000000000000000000000e-04
118	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	4.9016542600417862609090149754948446560500159426726721092863747752943481827969662845134735107421875000e-20
119	-1.3100222049641259455020829867473610941858170776246202241270208399548380384658230468630790710449218750e-20	-1.0697143093634868787466379869144361691724043339490890502929687500000000000000000000000000000000000000e-04
120	-1.1576819314455152586209527402422327085297667050305684811829383113548583096260813429679567077359991778e-35	-4.7265951793264971213279449814364290470198812141588577727738251788025536370696499943733215332031250000e-20
121	3.8592488033490302442556689378411443827181168152272840252831054286275502818170934915542602539062500000e-20	1.0504385988504109114647505629491774925554636865854263305664062500000000000000000000000000000000000000e-04
122	1.9606047259515852472587306922928420628695278408941601251941858538788559605803031288678240566351884677e-35	4.0023881320651345637813301482034380617571860142432020428227001929144535097293555736541748046875000000e-20
123	-6.0338271361060905932188177028191752150863617679788864292533823174835561076179146766662597656250000000e-20	-9.8539875175554286681339766218457043578382581472396850585937500000000000000000000000000000000000000000e-05
124	-1.9212198430977302233484501855297213136611650297837600143777347828547598963635818625133385058323387540e-35	-2.6146584256447905308296830845164560174087250317227717913513146408277521004492882639169692993164062500e-20
125	7.1788738720152356919633098678211561781957039079931379241955591297141836548689752817153930664062500000e-20	8.3742791064486606393210688104034034040523692965507507324218750000000000000000000000000000000000000000e-05
126	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
127	-1.4029614905489023626796109142246429046868474268923367327677187432755090412683784961700439453125000000e-18	-1.7181322987277130456549701256853988235788468104792460808456473774416111273164399487244969645660663815e-34
128	2.8396204190211181417335950527558452449738979339599609375000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
129	1.4029614905489023626796109142246429046868474268923367327677187432755090412683784961700439453125000000e-18	-1.7181322987277130456549701256853988235788468104792460808456473774416111273164399487244969645660663815e-34
130	-2.5127626386349066324741443301651773684219183708116488948358657751214195741340517997741699218750000000e-18	-6.1544934448425913114705170300036656181706813522191200590307362857456016925173004599982024345750097893e-34
131	4.4502863294748062905625829444034025073051452636718750000000000000000000000000000000000000000000000000e-02	5.4500289086805456228688792825136307892088131241072231081279397812977549619972705841064453125000000000e-18
132	6.5015920730232618240473290290823543120063382208192754446729466621945903170853853225708007812500000000e-18	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
133	-4.4502863294748069844519733351262402720749378204345703125000000000000000000000000000000000000000000000e-02	5.4500289086805456228688792825136307892088131241072231081279397812977549619972705841064453125000000000e-18
134	-2.5127626386349066324741443301651773684219183708116488948358657751214195741340517997741699218750000000e-18	6.1544934448425913114705170300036656181706813522191200590307362857456016925173004599982024345750097893e-34
135	2.8621611026066370500691934303277874228292436917535281754032538970022869762033224105834960937500000000e-18	1.0515409298853832126705379468425976516928986714340393563293467646498715295354646418732108212323872465e-33
136	-3.2167367096274893101259806371672311797738075256347656250000000000000000000000000000000000000000000000e-02	-7.8787326302901882563194654160360543256174254691734382127776825655018910765647888183593750000000000000e-18
137	-7.1999684943528954762761279433643575531881954202104850759624810052628163248300552368164062500000000000e-18	-8.8174183705710625421319700462633046620425380777708080640025761024176760186257558984035051508065805592e-34
138	3.5237585148358431530457579583526239730417728424072265625000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
139	7.1999684943528954762761279433643575531881954202104850759624810052628163248300552368164062500000000000e-18	-8.8174183705710625421319700462633046620425380777708080640025761024176760186257558984035051508065805592e-34
140	-3.2167367096274906979047614186129067093133926391601562500000000000000000000000000000000000000000000000e-02	7.8787326302901928785513319454021016599644876729990027042216382824335596524178981781005859375000000000e-18
141	-2.8621611026066378204411711852221286452204207257244555906439131831575650721788406372070312500000000000e-18	1.0515409298853833837274793927431190046872325691288796005019470913729881990994641401387238444087302014e-33
142	2.0512239763804134068498532450582462102854869912422217451131167820221889996901154518127441406250000000e-18	1.0048099508034315701823900880600052297503926703074436621793483877996016540245101926763547986465319184e-33
143	-3.0759010552889508305351995431919931434094905853271484375000000000000000000000000000000000000000000000e-02	-1.1300677145560739747952787619150354793104044957092937234710561256179062183946371078491210937500000000e-17
144	-7.5910455952608592330642441846128526419607580318993714230124680852895835414528846740722656250000000000e-18	-1.8592699380835651789008320270157574846432897297370082747207200542472932716507494325269313206749899337e-33
145	3.4877439641724426733215835838564089499413967132568359375000000000000000000000000000000000000000000000e-02	4.2712544819692832544433295659453156220360940363849240608562496390732121653854846954345703125000000000e-18
146	9.1116612451406891081665839288477919369856400572983690100414833068498410284519195556640625000000000000e-18	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
147	-3.4877439641724426733215835838564089499413967132568359375000000000000000000000000000000000000000000000e-02	4.2712544819692832544433295659453156220360940363849240608562496390732121653854846954345703125000000000e-18
148	-7.5910455952608576923202886748241701971784039639575165925311495129790273495018482208251953125000000000e-18	1.8592699380835648367869491352147147786546219343473277863755194008010599325227504359959052743223040238e-33
149	3.0759010552889490958117235663848987314850091934204101562500000000000000000000000000000000000000000000e-02	-1.1300677145560730503489054560418260124409920549441808251822649822315725032240152359008789062500000000e-17
150	2.0512239763804130216638643676110755990898984742567580374927871389445499517023563385009765625000000000e-18	-1.0048099508034313991254486421594838767560587726126034180067480610764849844605106944108417754701889635e-33
151	-4.2996479846364734689175483540016160972475751856269800960097526854042371269315481185913085937500000000e-18	-2.6327750709227129288927104974926433432857866656876520182391903272968532844881419017709668628501873400e-33
152	3.9094750629135539832237355994948302395641803741455078125000000000000000000000000000000000000000000000e-02	1.9150904488573926442508878849174877061501839510255888743284202746508526615798473358154296875000000000e-17
153	1.2232591344140051127375448676788896670077953412060067089894843661568302195519208908081054687500000000e-17	4.4941811504636189075822396186698284215258669754321685536216287447671771129133158238170425713420286229e-33
154	-4.5142729599265386808415456698639900423586368560791015625000000000000000000000000000000000000000000000e-02	-1.1056779861702967493809201755216133479471953298854062369693806999748630914837121963500976562500000000e-17
155	-1.5504248912316190863307416179955945242453676217618194210778881370060844346880912780761718750000000000e-17	-1.8987228803651853576589967290457455005538867408972212241330851496719233673774931851817391464942730295e-33
156	4.6727164426736592095501521271216915920376777648925781250000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
157	1.5504248912316190863307416179955945242453676217618194210778881370060844346880912780761718750000000000e-17	-1.8987228803651853576589967290457455005538867408972212241330851496719233673774931851817391464942730295e-33
158	-4.5142729599265414563991072327553411014378070831298828125000000000000000000000000000000000000000000000e-02	1.1056779861702973656785023794370863258601369570621481691619081288990855682641267776489257812500000000e-17
159	-1.2232591344140048045887537657211531780513245276176357428932206516947189811617136001586914062500000000e-17	4.4941811504636182233544738350677430095485313846528075769312274378747104346573178307549904786366568032e-33
160	3.9094750629135498198873932551578036509454250335693359375000000000000000000000000000000000000000000000e-02	-1.9150904488573907953581412731710687724113590694953630777508379878781852312386035919189453125000000000e-17
161	4.2996479846364726985455705991072748748563981516560526807690933992489590309560298919677734375000000000e-18	-2.6327750709227125867788276056916006372971188702979715298939896738506199453601429052399408164975014301e-33
162	-1.2972338554651570936686412001140494884832232117020366102006639907884277818084228783845901489257812500e-20	-9.5319197330459068666454192371050360070066746739699939402835325328980429295505716865179993060180896336e-36
163	1.1823982202530787521954636076770839281380176544189453125000000000000000000000000000000000000000000000e-02	7.2401009787523011387906629952527977941455246058068302705823526821404811926186084747314453125000000000e-18
164	3.0967701372789771588546998831087734223464223114717381452054567603227042127400636672973632812500000000e-18	1.5169798545255233191923568405138920485780857278616238280081027838328614311762480713663458001261297170e-33
165	-1.3807436490682280585962082852802268462255597114562988281250000000000000000000000000000000000000000000e-02	-5.0727698708233254331982203965196414862101590964712973658157224576825683470815420150756835937500000000e-18
166	-4.5178747229345514003997343710595473881326527155598976603911864913243334740400314331054687500000000000e-18	-1.1065601636781066175918127867923018357783212364483266381889360727614533155322691718576389938166748550e-33
167	1.4554315986226095541722358461811381857842206954956054687500000000000000000000000000000000000000000000e-02	1.7823896486310938832506420312875451121799960532785661593280224224145058542490005493164062500000000000e-18
168	4.9590516591272328523302545737851400536409153004110614282318181267328327521681785583496093750000000000e-18	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
