kd 	 theta 	 phi
3.14159	1.5708	(25.6,0)	
----------------------------

1	1.219490298e-02	-2.671183707e-02
2	-1.402961491e-18	2.120746933e-18
3	1.620130121e-02	-2.449023733e-02
4	3.391934555e-02	1.712063709e-02
5	3.001693964e-19	-4.537425519e-19
6	-2.001289564e-03	3.025192590e-03
7	3.553583003e-18	3.004158445e-18
8	-2.901720729e-02	-2.453081531e-02
9	-2.266347783e-02	3.731934556e-02
10	-6.136968209e-19	2.304901126e-18
11	3.169370545e-03	-1.190341141e-02
12	-2.379148842e-18	1.081917821e-18
13	1.121631335e-02	-5.100617954e-03
14	4.957408449e-18	-4.280203779e-18
15	-3.305203632e-02	2.853697698e-02
16	-1.741232010e-18	3.140110582e-18
17	2.010762552e-02	-3.626177748e-02
18	0.000000000e+00	0.000000000e+00
19	-3.871936447e-18	-2.561445519e-18
20	3.161676044e-02	2.091578993e-02
21	4.742134306e-18	3.137117263e-18
22	-3.161676044e-02	-2.091578993e-02
23	0.000000000e+00	0.000000000e+00
24	3.441695868e-18	-4.071140774e-18
25	-2.294647658e-02	2.714311200e-02
26	-5.331852312e-18	6.306984168e-18
27	2.513660567e-02	-2.973378944e-02
28	4.443210260e-18	-5.255820140e-18
29	-2.294647658e-02	2.714311200e-02
30	0.000000000e+00	0.000000000e+00
31	-1.402961491e-18	2.120746933e-18
32	2.839620419e-02	-5.120207440e-02
33	1.402961491e-18	-2.120746933e-18
34	-2.512762639e-18	-2.124260808e-18
35	4.450286329e-02	2.945202444e-02
36	6.501592073e-18	4.679418292e-18
37	-4.450286329e-02	-2.945202444e-02
38	-2.512762639e-18	-2.124260808e-18
39	2.862161103e-18	-2.471176804e-18
40	-3.216736710e-02	3.802216554e-02
41	-7.199968494e-18	7.804062204e-18
42	3.523758515e-02	-4.165119551e-02
43	7.199968494e-18	-7.804062204e-18
44	-3.216736710e-02	3.802216554e-02
45	-2.862161103e-18	2.471176804e-18
46	2.010762552e-02	-3.626177748e-02
47	0.000000000e+00	0.000000000e+00
48	2.010762552e-02	-3.626177748e-02
49	4.471285141e-02	2.957939379e-02
50	2.737872518e-18	1.811215496e-18
51	0.000000000e+00	0.000000000e+00
52	2.737872518e-18	1.811215496e-18
53	-4.471285141e-02	-2.957939379e-02
54	-3.974446329e-02	4.701324906e-02
55	-3.974128072e-18	4.700948444e-18
56	1.026197629e-02	-1.213876871e-02
57	-3.721250188e-34	3.721250188e-34
58	1.026197629e-02	-1.213876871e-02
59	3.974128072e-18	-4.700948444e-18
60	-3.974446329e-02	4.701324906e-02
61	1.620130121e-02	-2.449023733e-02
62	1.402961491e-18	-2.120746933e-18
63	1.219490298e-02	-2.671183707e-02
64	2.901720729e-02	2.453081531e-02
65	3.553583003e-18	3.004158445e-18
66	2.001289564e-03	-3.025192590e-03
67	3.001693964e-19	-4.537425519e-19
68	-3.391934555e-02	-1.712063709e-02
69	-3.305203632e-02	2.853697698e-02
70	-4.957408449e-18	4.280203779e-18
71	1.121631335e-02	-5.100617954e-03
72	2.379148842e-18	-1.081917821e-18
73	3.169370545e-03	-1.190341141e-02
74	6.136968209e-19	-2.304901126e-18
75	-2.266347783e-02	3.731934556e-02
76	0.000000000e+00	0.000000000e+00
77	2.010762552e-02	-3.626177748e-02
78	1.741232010e-18	-3.140110582e-18
79	0.000000000e+00	0.000000000e+00
80	3.161676044e-02	2.091578993e-02
81	4.742134306e-18	3.137117263e-18
82	-3.161676044e-02	-2.091578993e-02
83	-3.871936447e-18	-2.561445519e-18
84	0.000000000e+00	0.000000000e+00
85	-2.294647658e-02	2.714311200e-02
86	-4.443210260e-18	5.255820140e-18
87	2.513660567e-02	-2.973378944e-02
88	5.331852312e-18	-6.306984168e-18
89	-2.294647658e-02	2.714311200e-02
